scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[100, 200]",Labbe+S,"[[12982, 14926, 52587, 65124, 3, 13473, 35137]]",[42],[0.10749530792236328],[22.400000000000006]
1,mobile,4,"[100, 200]",Labbe+S,"[[5108, 34910, 64969, 54960, 30048]]",[15],[0.03609728813171387],[14.180000000000001]
2,mobile,4,"[100, 200]",Labbe+S,"[[0, 64905, 45053, 50436, 34685, 53376, 10036]]",[35],[0.08859682083129883],[23.099999999999998]
3,mobile,4,"[100, 200]",Labbe+S,"[[1, 75102, 5113, 27966, 7, 25638, 53980]]",[24],[0.05545496940612793],[19.64]
4,mobile,4,"[100, 200]",Labbe+S,"[[35040, 14182, 8, 64856, 50532]]",[13],[0.02601027488708496],[15.52]
5,mobile,4,"[100, 200]",Labbe+S,"[[25050, 74837, 50913, 6, 11301, 50774]]",[16],[0.03393101692199707],[19.759999999999998]
6,mobile,4,"[100, 200]",Labbe+S,"[[1, 51840, 64895, 30176, 14695]]",[17],[0.03343462944030762],[16.76]
7,mobile,4,"[100, 200]",Labbe+S,"[[1, 25051, 75049, 8129, 54385]]",[16],[0.03393816947937012],[18.380000000000003]
8,mobile,4,"[100, 200]",Labbe+S,"[[64917, 34922, 2, 49371, 14063]]",[13],[0.027643203735351562],[17.8]
9,mobile,4,"[100, 200]",Labbe+S,"[[75039, 0, 52507, 32556, 5058]]",[16],[0.03393673896789551],[19.48]
