scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[100, 200]",Labbe+SS,"[[34848, 11563, 14913, 52587, 65124, 14933, 4867, 35137, 13473]]",[111],[0.2853116989135742],[31.16]
1,mobile,4,"[100, 200]",Labbe+SS,"[[5108, 25375, 35105, 64969, 54960, 30048]]",[27],[0.06346750259399414],[14.48]
2,mobile,4,"[100, 200]",Labbe+SS,"[[45040, 0, 64905, 15047, 54958, 10036, 34685, 53376]]",[42],[0.10886788368225098],[28.920000000000005]
3,mobile,4,"[100, 200]",Labbe+SS,"[[1, 75102, 5113, 28579, 30582, 55044, 31977, 24859, 53980, 25638]]",[58],[0.14838576316833496],[26.440000000000005]
4,mobile,4,"[100, 200]",Labbe+SS,"[[35040, 14182, 8, 45239, 8, 45071, 74909, 44897, 45105, 64856, 50532]]",[94],[0.24616265296936035],[30.54]
5,mobile,4,"[100, 200]",Labbe+SS,"[[25050, 74837, 8386, 12777, 5177, 55168, 11301, 50774]]",[60],[0.15325498580932617],[24.0]
6,mobile,4,"[100, 200]",Labbe+SS,"[[11641, 64895, 14843, 54716, 55124, 30176, 54895, 55126, 45044, 14695, 51840]]",[1719],[3.4665870666503906],[21.64]
7,mobile,4,"[100, 200]",Labbe+SS,"[[1, 25051, 8129, 75049, 54385]]",[17],[0.03815484046936035],[18.380000000000003]
8,mobile,4,"[100, 200]",Labbe+SS,"[[64917, 34922, 8, 14063, 49371]]",[14],[0.036185264587402344],[15.98]
9,mobile,4,"[100, 200]",Labbe+SS,"[[75039, 5320, 2, 52507, 32556, 5058]]",[203],[0.5330164432525635],[22.18]
