scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",Labbe+SS,"[[97192, 23849, 66882, 42813, 112194, 13270]]",[22],[0.04449892044067383],[23.580000000000002]
1,mobile,6,"[100, 200]",Labbe+SS,"[[37002, 57261, 116377, 63575, 83206, 8595, 83453]]",[36],[0.07103466987609863],[22.900000000000002]
2,mobile,6,"[100, 200]",Labbe+SS,"[[84003, 110284, 51812, 9982, 37246, 64053]]",[21],[0.03539156913757324],[18.42]
3,mobile,6,"[100, 200]",Labbe+SS,"[[22580, 0, 72986, 117614, 88612, 48647, 16069]]",[47],[0.1114344596862793],[25.840000000000003]
4,mobile,6,"[100, 200]",Labbe+SS,"[[66379, 97605, 10209, 27649, 51276, 102613]]",[31],[0.06823897361755371],[22.840000000000003]
5,mobile,6,"[100, 200]",Labbe+SS,"[[28775, 109710, 66074, 82843, 55208, 15666, 107008]]",[45],[0.12109065055847168],[27.8]
6,mobile,6,"[100, 200]",Labbe+SS,"[[93269, 76979, 13242, 46815, 22871, 51380, 105446]]",[28],[0.062186241149902344],[26.820000000000004]
7,mobile,6,"[100, 200]",Labbe+SS,"[[88123, 8988, 55082, 106215, 23252, 96045, 76595]]",[49],[0.10422921180725098],[26.44]
8,mobile,6,"[100, 200]",Labbe+SS,"[[54879, 91582, 10748, 76787, 33647, 104079, 3989]]",[40],[0.08639311790466309],[25.040000000000003]
9,mobile,6,"[100, 200]",Labbe+SS,"[[113720, 94183, 3576, 73213, 22450, 55051, 110677]]",[51],[0.1097712516784668],[26.9]
10,mobile,6,"[100, 200]",Labbe+SS,"[[73012, 95447, 47583, 13474, 106444, 26674]]",[21],[0.04853630065917969],[19.76]
11,mobile,6,"[100, 200]",Labbe+SS,"[[51663, 66449, 23143, 116848, 83976, 22876, 17276]]",[32],[0.07654857635498047],[23.5]
12,mobile,6,"[100, 200]",Labbe+SS,"[[94649, 44611, 73016, 102580, 33579, 7574]]",[27],[0.056333065032958984],[20.08]
13,mobile,6,"[100, 200]",Labbe+SS,"[[34145, 43472, 4612, 31416, 16, 103787, 90275, 70178]]",[49],[0.12175202369689941],[29.120000000000005]
14,mobile,6,"[100, 200]",Labbe+SS,"[[25190, 46017, 17400, 87723, 107280, 72459, 84451]]",[26],[0.057502031326293945],[18.580000000000002]
15,mobile,6,"[100, 200]",Labbe+SS,"[[116646, 11614, 89047, 73178, 23592, 47084]]",[21],[0.0418703556060791],[22.300000000000004]
16,mobile,6,"[100, 200]",Labbe+SS,"[[83447, 25201, 9301, 116245, 55470, 9666, 63273]]",[30],[0.06711792945861816],[20.08]
17,mobile,6,"[100, 200]",Labbe+SS,"[[62987, 43729, 88278, 17461, 24446, 48394, 116202]]",[34],[0.07480311393737793],[27.519999999999996]
18,mobile,6,"[100, 200]",Labbe+SS,"[[112975, 74802, 24926, 83871, 46446, 25210, 16655]]",[32],[0.07470297813415527],[28.28]
19,mobile,6,"[100, 200]",Labbe+SS,"[[55330, 103042, 97451, 23467, 11253, 69680, 55881]]",[30],[0.0597531795501709],[27.480000000000004]
20,mobile,6,"[100, 200]",Labbe+SS,"[[15281, 102582, 27582, 53376, 63214, 88211, 13813]]",[37],[0.08405447006225586],[24.78]
21,mobile,6,"[100, 200]",Labbe+SS,"[[49268, 115274, 36988, 4798, 69781, 96817]]",[34],[0.06862187385559082],[23.200000000000003]
22,mobile,6,"[100, 200]",Labbe+SS,"[[71089, 42857, 117509, 75188, 95465, 9469, 109574, 25202]]",[51],[0.12488532066345215],[27.680000000000003]
23,mobile,6,"[100, 200]",Labbe+SS,"[[53178, 32813, 65207, 115646, 94474, 3777]]",[23],[0.04702043533325195],[17.98]
24,mobile,6,"[100, 200]",Labbe+SS,"[[11845, 26644, 103816, 85875, 46376, 75275]]",[21],[0.04852175712585449],[23.320000000000004]
25,mobile,6,"[100, 200]",Labbe+SS,"[[56386, 29, 10582, 37612, 111052, 82884, 75898, 106017, 74261]]",[42],[0.10556936264038086],[34.88000000000001]
26,mobile,6,"[100, 200]",Labbe+SS,"[[71882, 12, 34575, 117000, 91043, 2452, 45794]]",[30],[0.0713346004486084],[28.26]
27,mobile,6,"[100, 200]",Labbe+SS,"[[116484, 64612, 89877, 4879, 28250, 62448, 54856]]",[34],[0.0783848762512207],[24.64]
28,mobile,6,"[100, 200]",Labbe+SS,"[[76406, 114574, 23804, 84091, 16445, 89180, 50452]]",[32],[0.06822490692138672],[28.86]
29,mobile,6,"[100, 200]",Labbe+SS,"[[50442, 82610, 110478, 70010, 16969, 15342, 34990, 4782]]",[33],[0.07672524452209473],[19.020000000000003]
30,mobile,6,"[100, 200]",Labbe+SS,"[[57183, 8935, 73650, 29401, 95880, 107867, 3986]]",[35],[0.07684993743896484],[24.96]
31,mobile,6,"[100, 200]",Labbe+SS,"[[30476, 102648, 96387, 8990, 43981, 77451]]",[24],[0.052492618560791016],[25.78]
32,mobile,6,"[100, 200]",Labbe+SS,"[[108458, 53879, 2657, 65283, 35400, 95254]]",[21],[0.030745267868041992],[28.28]
33,mobile,6,"[100, 200]",Labbe+SS,"[[11667, 36876, 55803, 84069, 104921, 65607, 104174]]",[32],[0.06786131858825684],[18.28]
34,mobile,6,"[100, 200]",Labbe+SS,"[[115179, 6642, 76054, 20, 24598, 93481, 51206]]",[36],[0.0819551944732666],[26.500000000000004]
35,mobile,6,"[100, 200]",Labbe+SS,"[[44417, 71746, 87643, 109407, 13174, 74603, 27375]]",[28],[0.05686354637145996],[21.46]
36,mobile,6,"[100, 200]",Labbe+SS,"[[102456, 46360, 36852, 42617, 9871, 75689, 87995, 75610]]",[40],[0.09150362014770508],[28.68]
37,mobile,6,"[100, 200]",Labbe+SS,"[[69272, 15600, 84782, 117375, 35469, 50975, 30408]]",[29],[0.06334042549133301],[28.68]
38,mobile,6,"[100, 200]",Labbe+SS,"[[111617, 4450, 97404, 34475, 66278, 51180, 5596]]",[45],[0.11224985122680664],[25.200000000000003]
39,mobile,6,"[100, 200]",Labbe+SS,"[[64251, 36473, 84402, 3, 102878, 50061, 15795]]",[32],[0.06962871551513672],[24.160000000000004]
