scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",Labbe+S,"[[97192, 23849, 66882, 42813, 112194, 13270]]",[22],[0.050199031829833984],[23.580000000000002]
1,mobile,6,"[100, 200]",Labbe+S,"[[116377, 37002, 57261, 63575, 83530, 8595, 83453]]",[30],[0.06267213821411133],[21.14]
2,mobile,6,"[100, 200]",Labbe+S,"[[9982, 51812, 37246, 110284, 84003, 64053]]",[21],[0.02999711036682129],[20.4]
3,mobile,6,"[100, 200]",Labbe+S,"[[22580, 0, 72986, 117614, 88612, 48647, 16069]]",[39],[0.08938908576965332],[25.840000000000003]
4,mobile,6,"[100, 200]",Labbe+S,"[[10209, 97605, 27649, 51276, 102613, 66379]]",[28],[0.05723094940185547],[21.78]
5,mobile,6,"[100, 200]",Labbe+S,"[[28775, 4, 107008, 66074, 82843, 55208, 15666]]",[47],[0.10761165618896484],[27.42]
6,mobile,6,"[100, 200]",Labbe+S,"[[93269, 76979, 13242, 53902, 22871, 105446, 51380]]",[28],[0.0633692741394043],[30.94]
7,mobile,6,"[100, 200]",Labbe+S,"[[90725, 8988, 55082, 23252, 106215, 76595, 96045]]",[40],[0.0828561782836914],[21.279999999999998]
8,mobile,6,"[100, 200]",Labbe+S,"[[91582, 54879, 33647, 15541, 76787, 104079, 3989]]",[28],[0.06409001350402832],[27.860000000000003]
9,mobile,6,"[100, 200]",Labbe+S,"[[4120, 22450, 55051, 106407, 94183, 73213, 3576, 110677]]",[49],[0.11455368995666504],[24.54]
10,mobile,6,"[100, 200]",Labbe+S,"[[73012, 95447, 47583, 13474, 106444, 26674]]",[21],[0.04834103584289551],[19.76]
11,mobile,6,"[100, 200]",Labbe+S,"[[51663, 66449, 26316, 116848, 17276, 83976, 22876]]",[31],[0.06595754623413086],[22.26]
12,mobile,6,"[100, 200]",Labbe+S,"[[94649, 44611, 73016, 7574, 102580, 33579]]",[22],[0.039575815200805664],[24.0]
13,mobile,6,"[100, 200]",Labbe+S,"[[24953, 43472, 4612, 31416, 86134, 70178, 103787, 90275]]",[54],[0.12298321723937988],[25.900000000000002]
14,mobile,6,"[100, 200]",Labbe+S,"[[25190, 46017, 17400, 18, 84451, 107280, 72459]]",[24],[0.05166459083557129],[17.18]
15,mobile,6,"[100, 200]",Labbe+S,"[[116646, 11614, 89047, 47084, 73178, 23592]]",[21],[0.04092240333557129],[23.560000000000002]
16,mobile,6,"[100, 200]",Labbe+S,"[[25201, 83447, 3329, 116245, 55470, 9666, 63273]]",[28],[0.05978655815124512],[19.560000000000002]
