scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[12330, 1, 23277, 7352]]",[3609],[7.177386999130249],[3.8507348251342783]
1,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[22632, 7734, 14775]]",[230],[0.39839601516723633],[2.6039160537719725]
2,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[4, 4129, 12579, 27870]]",[4981],[10.190125942230225],[4.526828193664551]
3,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[12029, 22073, 6748]]",[834],[1.6446046829223633],[3.557416248321533]
4,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[0, 22685, 17728, 2834]]",[3847],[7.6698832511901855],[4.485121002197266]
5,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[7380, 13252, 13029, 22372, 16127]]",[11455],[25.02444863319397],[4.434218440055847]
6,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[22231, 6469, 17528, 22053]]",[3620],[7.105499982833862],[3.3245393419265747]
7,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[2, 7376, 3, 22782, 12436]]",[2126],[4.189776659011841],[4.266706256866455]
8,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[12280, 27282, 17629, 3140]]",[61797],[129.095144033432],[4.743186588287354]
9,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[2, 3771, 3, 22228, 16929]]",[3373],[6.788898706436157],[3.778587245941162]
