scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12330, 22674, 7352, 23277]]",[4993],[10.270191192626953],[3.908077788352966]
1,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[22632, 7734, 14775]]",[204],[0.35002589225769043],[2.6039160537719725]
2,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[7727, 13581, 27870, 4129, 12579]]",[205986],[360.0075147151947],[5.599675035476684]
3,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12029, 22073, 6748]]",[1859],[3.9543018341064453],[3.557416248321533]
4,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[17271, 2834, 22685, 17728]]",[16231],[32.75341176986694],[4.99202974319458]
5,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[7380, 12829, 22372, 16127]]",[6098],[13.515878200531006],[4.244101748466491]
6,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[6479, 17528, 22053, 6469]]",[2052],[4.037374973297119],[3.2128060245513916]
7,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[3, 7376, 12436, 22782]]",[30198],[60.683327436447144],[5.234195785522461]
8,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12483, 3140, 27282, 17629]]",[37003],[76.73331880569458],[4.561668720245361]
9,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[2672, 22228, 16929, 3771]]",[10987],[22.2040696144104],[4.313459014892578]
10,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[17571, 7526, 22679, 3727]]",[26975],[53.61345982551575],[4.839043159484863]
11,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[6945, 4, 12531, 22874]]",[9172],[18.293113946914673],[4.4986795234680175]
12,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[2436, 17337, 2570, 26978]]",[4123],[8.241109848022461],[3.9588662004470825]
13,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[22285, 16784, 4043]]",[666],[1.1342494487762451],[2.9478265762329103]
14,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[17672, 27028, 3176, 12529, 4871]]",[81592],[151.95057845115662],[5.270058770179748]
15,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[17434, 23250, 22485, 3244, 27385]]",[26090],[54.29209089279175],[4.575266319513321]
16,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[3042, 27328, 17976, 3670, 25827]]",[200262],[360.00521779060364],[5.571203918457031]
17,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[23336, 6582, 22480, 14628]]",[238389],[360.00776171684265],[4.967012596130371]
18,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[7880, 12132, 26637, 4979]]",[39080],[71.9565007686615],[4.803044624328613]
19,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[13179, 27783, 3236, 17941, 3646]]",[54515],[111.4909245967865],[5.364685792922973]
20,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[3582, 27783, 16139]]",[673],[1.2328317165374756],[3.5715728187561036]
21,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12061, 26385, 6144]]",[347],[0.6364192962646484],[2.432621355056763]
22,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12327, 7376, 27727, 3970]]",[5891],[11.923631191253662],[4.8977560043334964]
23,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[22327, 2883, 17344]]",[81],[0.1415421962738037],[2.5853879642486572]
24,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[22275, 6476, 12231, 7258]]",[8763],[18.459838151931763],[4.707121257781983]
25,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[27626, 3528, 12378, 27383]]",[53526],[111.03977870941162],[5.066955347061157]
26,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[22581, 3226, 17782, 5939]]",[12808],[27.844390153884888],[4.626472821235657]
27,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[5, 6228, 26880, 12151]]",[13371],[26.112332105636597],[4.693773880004883]
28,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[17081, 27731, 2060]]",[1426],[2.730823278427124],[3.725519123077393]
29,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[4485, 7984, 22374, 12231, 7147]]",[110620],[207.45376133918762],[5.590510959625244]
30,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[3034, 22682, 16875, 3734]]",[14937],[29.981735229492188],[4.398870334625244]
31,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[2133, 12079, 26440, 6381, 26134]]",[168620],[360.0009136199951],[5.67431342601776]
32,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[7783, 13378, 22937, 17340, 5683]]",[111561],[207.8945767879486],[4.596155437231063]
33,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[12885, 27784, 3241, 17438, 3247]]",[37252],[68.16842555999756],[5.093120212554932]
34,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[23328, 2272, 17865]]",[641],[1.2263543605804443],[3.235693798065186]
35,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[7879, 17732, 23281, 15627]]",[4142],[8.141866207122803],[4.568014221191406]
36,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[2, 23276, 17729, 7671, 16230]]",[185735],[352.36221265792847],[5.667270107269286]
37,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[13327, 2570, 27927, 16974, 2164]]",[226675],[360.0071725845337],[4.862914443016052]
38,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[16885, 2780, 27330, 2329]]",[8758],[17.76875638961792],[4.903036518096924]
39,stationary,3,"[100, 100]",StrapGA+SS_4b,"[[3084, 17779, 22227, 2970, 17252]]",[85280],[172.45351552963257],[5.459592580795288]
