scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA_4b,"[[12330, 22371, 7352, 23277]]",[7548],[12.263139724731445],[3.997709503173828]
1,stationary,3,"[100, 100]",StrapGA_4b,"[[22632, 7734, 14775]]",[180],[0.2500121593475342],[2.6039160537719725]
2,stationary,3,"[100, 100]",StrapGA_4b,"[[22633, 7127, 12579, 27870, 4129]]",[241811],[360.00716376304626],[5.5578827381134035]
3,stationary,3,"[100, 100]",StrapGA_4b,"[[12029, 22073, 6748]]",[824],[1.2697393894195557],[3.557416248321533]
4,stationary,3,"[100, 100]",StrapGA_4b,"[[7075, 22685, 17728, 2834]]",[21328],[32.7579231262207],[5.027263298034668]
5,stationary,3,"[100, 100]",StrapGA_4b,"[[7380, 13428, 22372, 16127]]",[8253],[13.445318222045898],[4.1673248624801635]
6,stationary,3,"[100, 100]",StrapGA_4b,"[[22627, 6469, 17528, 22053]]",[2083],[2.9371166229248047],[3.33770872592926]
7,stationary,3,"[100, 100]",StrapGA_4b,"[[14180, 13181, 7376, 12436, 22782]]",[24156],[37.6685905456543],[4.906095190048218]
8,stationary,3,"[100, 100]",StrapGA_4b,"[[12973, 27282, 17629, 3140]]",[16770],[25.270711660385132],[4.4234249305725095]
9,stationary,3,"[100, 100]",StrapGA_4b,"[[2973, 22228, 16929, 3771]]",[16390],[24.572466373443604],[4.271069154739379]
10,stationary,3,"[100, 100]",StrapGA_4b,"[[17571, 3384, 7527, 22679, 3727]]",[59482],[93.67572069168091],[5.189363203048705]
11,stationary,3,"[100, 100]",StrapGA_4b,"[[22941, 7474, 26726, 12531, 22874, 6945]]",[325847],[360.0041034221649],[6.32942379951477]
12,stationary,3,"[100, 100]",StrapGA_4b,"[[2938, 17337, 2570, 26978]]",[3718],[5.425293445587158],[3.8181180477142336]
13,stationary,3,"[100, 100]",StrapGA_4b,"[[22285, 16784, 4043]]",[592],[0.7685644626617432],[2.9478265762329103]
14,stationary,3,"[100, 100]",StrapGA_4b,"[[17477, 27028, 2581, 12529, 4871]]",[227002],[360.0010006427765],[5.516593475341797]
15,stationary,3,"[100, 100]",StrapGA_4b,"[[22185, 3244, 27385, 17434]]",[8245],[12.998439073562622],[4.241181319952011]
16,stationary,3,"[100, 100]",StrapGA_4b,"[[2342, 27329, 17976, 3670, 25827]]",[239762],[360.0085413455963],[5.752204647064209]
17,stationary,3,"[100, 100]",StrapGA_4b,"[[23038, 6582, 22480, 14628]]",[294528],[360.00574016571045],[4.924267997741699]
18,stationary,3,"[100, 100]",StrapGA_4b,"[[2533, 7779, 12132, 26637, 4979]]",[71874],[109.86101651191711],[4.987492351531982]
19,stationary,3,"[100, 100]",StrapGA_4b,"[[13284, 27783, 3837, 17941, 3646]]",[213386],[339.0698330402374],[5.353997869491577]
20,stationary,3,"[100, 100]",StrapGA_4b,"[[3582, 27783, 16139]]",[800],[1.042902946472168],[3.5715728187561036]
21,stationary,3,"[100, 100]",StrapGA_4b,"[[12061, 26385, 6144]]",[330],[0.48422813415527344],[2.432621355056763]
22,stationary,3,"[100, 100]",StrapGA_4b,"[[12327, 6973, 27727, 3970]]",[7200],[11.313355684280396],[4.76294921875]
23,stationary,3,"[100, 100]",StrapGA_4b,"[[22327, 2883, 17344]]",[43],[0.058866262435913086],[2.5853879642486572]
24,stationary,3,"[100, 100]",StrapGA_4b,"[[22275, 6876, 12231, 7258]]",[6379],[9.714647054672241],[4.741436004638672]
25,stationary,3,"[100, 100]",StrapGA_4b,"[[27933, 3528, 12378, 27383]]",[58172],[87.31345224380493],[4.995144939422607]
26,stationary,3,"[100, 100]",StrapGA_4b,"[[3334, 17782, 22581, 5939]]",[6534],[10.169336080551147],[4.345730538368225]
27,stationary,3,"[100, 100]",StrapGA_4b,"[[7329, 26880, 12151, 6228]]",[153782],[196.69930958747864],[4.241164646148682]
28,stationary,3,"[100, 100]",StrapGA_4b,"[[17081, 27731, 2060]]",[1677],[2.1515140533447266],[3.725519123077393]
29,stationary,3,"[100, 100]",StrapGA_4b,"[[22439, 6485, 22374, 12231, 7147]]",[235599],[360.0074646472931],[5.607636966705323]
30,stationary,3,"[100, 100]",StrapGA_4b,"[[3033, 22682, 16875, 3734]]",[18622],[27.47358226776123],[4.424569873809815]
31,stationary,3,"[100, 100]",StrapGA_4b,"[[2934, 12079, 27134, 6381, 26134]]",[212743],[331.39454674720764],[5.66481294631958]
32,stationary,3,"[100, 100]",StrapGA_4b,"[[13679, 22937, 17134, 5683, 17340]]",[156617],[207.57416939735413],[4.618703572750092]
33,stationary,3,"[100, 100]",StrapGA_4b,"[[13585, 27784, 3137, 17438, 3247]]",[82213],[128.840416431427],[5.091194953918457]
34,stationary,3,"[100, 100]",StrapGA_4b,"[[23328, 2272, 17865]]",[808],[1.119098424911499],[3.235693798065186]
35,stationary,3,"[100, 100]",StrapGA_4b,"[[7879, 17938, 23281, 15627]]",[11432],[17.626192569732666],[4.560317001342773]
36,stationary,3,"[100, 100]",StrapGA_4b,"[[13373, 7671, 12933, 23276, 16230]]",[233353],[360.00190782546997],[5.591847095489502]
37,stationary,3,"[100, 100]",StrapGA_4b,"[[13029, 2072, 27927, 16974, 2164]]",[281839],[360.00288581848145],[5.05069486618042]
38,stationary,3,"[100, 100]",StrapGA_4b,"[[16885, 2276, 27330, 2329]]",[20860],[31.48199486732483],[4.83191270828247]
39,stationary,3,"[100, 100]",StrapGA_4b,"[[3081, 17276, 22227, 2970, 17252]]",[106827],[163.00846028327942],[5.1843088722229]
