scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",Labbe+SS,"[[12330, 22376, 7352, 23277]]",[8],[0.015144586563110352],[4.028248100280761]
1,stationary,3,"[100, 100]",Labbe+SS,"[[7734, 22632, 14775]]",[6],[0.010134458541870117],[2.917601432800293]
2,stationary,3,"[100, 100]",Labbe+SS,"[[2085, 23341, 2, 27870, 12128, 6928, 12579, 4129]]",[782],[1.2457878589630127],[9.435805077552796]
3,stationary,3,"[100, 100]",Labbe+SS,"[[12029, 22073, 6748]]",[6],[0.00864100456237793],[3.557416248321533]
4,stationary,3,"[100, 100]",Labbe+SS,"[[0, 22685, 7959, 0, 7566, 0, 7584, 17728, 2834]]",[56],[0.16061735153198242],[9.964330406188964]
5,stationary,3,"[100, 100]",Labbe+SS,"[[7380, 13080, 12032, 26733, 12030, 22372, 16127]]",[43],[0.09635758399963379],[6.268686718940735]
6,stationary,3,"[100, 100]",Labbe+SS,"[[17528, 22227, 6469, 22053]]",[8],[0.014565229415893555],[3.5904979991912844]
7,stationary,3,"[100, 100]",Labbe+SS,"[[3, 7376, 12436, 22782]]",[9],[0.016966581344604492],[5.234195785522461]
8,stationary,3,"[100, 100]",Labbe+SS,"[[14883, 3140, 17973, 22881, 17629, 27282]]",[19],[0.04223155975341797],[6.594538049697876]
9,stationary,3,"[100, 100]",Labbe+SS,"[[2755, 17875, 3771, 22228, 16929]]",[22],[0.05333113670349121],[5.095912821292877]
10,stationary,3,"[100, 100]",Labbe+SS,"[[17571, 1, 7928, 22679, 3727]]",[11],[0.02251601219177246],[5.361607017517089]
11,stationary,3,"[100, 100]",Labbe+SS,"[[6945, 22540, 2, 22874, 12531]]",[12],[0.025105714797973633],[5.017413597106934]
12,stationary,3,"[100, 100]",Labbe+SS,"[[5635, 26978, 2235, 17337, 2570]]",[13],[0.03170514106750488],[5.061074776649475]
13,stationary,3,"[100, 100]",Labbe+SS,"[[22285, 16784, 4043]]",[6],[0.011273384094238281],[2.9478265762329103]
14,stationary,3,"[100, 100]",Labbe+SS,"[[1, 12529, 6927, 1, 7635, 1, 7874, 27028, 4871]]",[88],[0.18099451065063477],[9.153641090393068]
15,stationary,3,"[100, 100]",Labbe+SS,"[[17434, 22939, 3781, 1, 2681, 27385, 3244]]",[21],[0.05469155311584473],[6.313242191076279]
16,stationary,3,"[100, 100]",Labbe+SS,"[[3, 3670, 14227, 27977, 27978, 2, 25827, 17976]]",[28],[0.06492304801940918],[8.42147253036499]
17,stationary,3,"[100, 100]",Labbe+SS,"[[2472, 27279, 2374, 22133, 6582, 22480, 14628]]",[716],[1.099318265914917],[7.371397149562835]
18,stationary,3,"[100, 100]",Labbe+SS,"[[7874, 12132, 7877, 23779, 7884, 26637, 4979]]",[32],[0.0781712532043457],[6.887934441566467]
19,stationary,3,"[100, 100]",Labbe+SS,"[[13085, 27783, 5226, 3, 3646, 17941]]",[21],[0.05076885223388672],[6.956472434997559]
20,stationary,3,"[100, 100]",Labbe+SS,"[[3582, 27783, 16139]]",[6],[0.011241912841796875],[3.5715728187561036]
21,stationary,3,"[100, 100]",Labbe+SS,"[[12061, 6144, 26385]]",[6],[0.00947117805480957],[2.543205156326294]
22,stationary,3,"[100, 100]",Labbe+SS,"[[12327, 0, 27727, 3970]]",[8],[0.01731109619140625],[5.115038871765137]
23,stationary,3,"[100, 100]",Labbe+SS,"[[17344, 22327, 2883]]",[6],[0.00827336311340332],[2.690600461959839]
24,stationary,3,"[100, 100]",Labbe+SS,"[[22275, 2029, 7785, 12231, 7258]]",[15],[0.03453373908996582],[5.580387029647827]
25,stationary,3,"[100, 100]",Labbe+SS,"[[4, 17949, 14526, 27383, 17639, 3528, 12378]]",[40],[0.10155725479125977],[7.655393238067628]
26,stationary,3,"[100, 100]",Labbe+SS,"[[22581, 2130, 17782, 5939]]",[8],[0.017806529998779297],[4.9245103120803835]
27,stationary,3,"[100, 100]",Labbe+SS,"[[0, 26880, 6228, 12151]]",[9],[0.01624774932861328],[5.0022376441955565]
28,stationary,3,"[100, 100]",Labbe+SS,"[[17081, 27731, 2060]]",[6],[0.009728193283081055],[3.725519123077393]
29,stationary,3,"[100, 100]",Labbe+SS,"[[17730, 6683, 22374, 12231, 7147]]",[25],[0.06244921684265137],[6.196489849090576]
30,stationary,3,"[100, 100]",Labbe+SS,"[[3230, 22682, 16875, 3734]]",[10],[0.019482851028442383],[4.469313588142395]
31,stationary,3,"[100, 100]",Labbe+SS,"[[3538, 12079, 27868, 27279, 27184, 27641, 27735, 6381, 26134]]",[80],[0.19873523712158203],[6.724069952964783]
32,stationary,3,"[100, 100]",Labbe+SS,"[[13083, 22937, 17633, 5683, 17340]]",[13],[0.030446767807006836],[4.908685417175294]
33,stationary,3,"[100, 100]",Labbe+SS,"[[15184, 17180, 3, 13484, 27784, 7229, 1, 17438, 3247]]",[761],[1.2752554416656494],[8.071840982437134]
34,stationary,3,"[100, 100]",Labbe+SS,"[[23328, 2272, 17865]]",[6],[0.009203195571899414],[3.235693798065186]
35,stationary,3,"[100, 100]",Labbe+SS,"[[7879, 2, 23281, 15627]]",[8],[0.014609575271606445],[4.635410118103027]
36,stationary,3,"[100, 100]",Labbe+SS,"[[2, 23276, 17956, 2, 17831, 7874, 16230, 7671]]",[20],[0.04581928253173828],[7.912316784858705]
37,stationary,3,"[100, 100]",Labbe+SS,"[[3, 15527, 3, 15931, 12828, 27927, 1, 16974, 2164]]",[171],[0.3247697353363037],[9.722626209259031]
38,stationary,3,"[100, 100]",Labbe+SS,"[[16885, 5, 2329, 27330]]",[8],[0.015202760696411133],[5.258213367462158]
39,stationary,3,"[100, 100]",Labbe+SS,"[[12249, 12926, 2970, 12727, 17880, 22227, 17252]]",[32],[0.0718224048614502],[6.52098592042923]
