scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",Labbe+S,"[[28240, 17904, 11593, 48484, 5276, 34735, 11869]]",[48],[0.10710358619689941],[6.960408887863158]
1,stationary,5,"[100, 100]",Labbe+S,"[[5, 45202, 8278, 11790, 21546, 37938, 23558]]",[28],[0.059923648834228516],[8.82384557723999]
2,stationary,5,"[100, 100]",Labbe+S,"[[21598, 45041, 38349, 5890, 22392, 11743]]",[25],[0.04690432548522949],[5.950992345809936]
3,stationary,5,"[100, 100]",Labbe+S,"[[41562, 5365, 42266, 2735, 36049, 23799, 23698, 18280, 22201, 15385, 28490, 12103, 25682]]",[202],[0.4541964530944824],[11.586381019353867]
4,stationary,5,"[100, 100]",Labbe+S,"[[41704, 5275, 48386, 13, 16936, 22146, 31600]]",[33],[0.06824111938476562],[7.615661554336548]
5,stationary,5,"[100, 100]",Labbe+S,"[[38151, 24747, 12999, 3, 41539, 27002, 14, 46236, 5967, 31943]]",[104],[0.22296714782714844],[11.703653755187988]
6,stationary,5,"[100, 100]",Labbe+S,"[[18, 5381, 32300, 18468, 23438, 42269, 17544]]",[33],[0.06914615631103516],[6.90784679889679]
7,stationary,5,"[100, 100]",Labbe+S,"[[5279, 14945, 31737, 48391, 38141, 21558, 41997]]",[30],[0.06155729293823242],[8.169438228607177]
8,stationary,5,"[100, 100]",Labbe+S,"[[32250, 17, 1683, 17892, 26243, 44802]]",[22],[0.04560971260070801],[6.657255120277404]
9,stationary,5,"[100, 100]",Labbe+S,"[[28484, 14, 48350, 14601, 5242, 31539]]",[20],[0.0398716926574707],[7.588228664398193]
10,stationary,5,"[100, 100]",Labbe+S,"[[47503, 11898, 9, 4858, 18072, 31665, 22801]]",[46],[0.10042619705200195],[8.34884666442871]
11,stationary,5,"[100, 100]",Labbe+S,"[[5102, 5, 31738, 12470, 1, 42201, 27000, 5663]]",[94],[0.217026948928833],[8.102379183769227]
12,stationary,5,"[100, 100]",Labbe+S,"[[0, 28173, 47804, 35336, 11750, 3882]]",[30],[0.07283854484558105],[6.372787132263184]
13,stationary,5,"[100, 100]",Labbe+S,"[[28401, 13089, 17, 8450, 34135, 13569, 35102, 42236]]",[41],[0.09199357032775879],[8.825393943786622]
14,stationary,5,"[100, 100]",Labbe+S,"[[2, 48439, 35253, 18471, 21953, 3588]]",[30],[0.05988454818725586],[7.760073528289794]
15,stationary,5,"[100, 100]",Labbe+S,[None],[159094],[360.0023515224457],[None]
16,stationary,5,"[100, 100]",Labbe+S,"[[14, 8449, 24804, 48495, 14372, 34641]]",[24],[0.05028200149536133],[6.9385293769836425]
17,stationary,5,"[100, 100]",Labbe+S,"[[7, 4641, 41550, 26677, 38237, 12089]]",[23],[0.04282426834106445],[7.755372447967529]
18,stationary,5,"[100, 100]",Labbe+S,"[[45244, 2, 12146, 28443, 33482, 7591]]",[19],[0.0361483097076416],[6.898851928710936]
19,stationary,5,"[100, 100]",Labbe+S,"[[28204, 41803, 17772, 4470, 36636]]",[15],[0.021557331085205078],[5.331430239677429]
20,stationary,5,"[100, 100]",Labbe+S,"[[5, 26687, 12, 3101, 42069, 32735, 15856]]",[38],[0.07837772369384766],[6.70145372390747]
21,stationary,5,"[100, 100]",Labbe+S,"[[22239, 12, 48402, 4884, 11795, 7735, 38069, 13077]]",[37],[0.07558083534240723],[7.994496929645538]
22,stationary,5,"[100, 100]",Labbe+S,"[[9, 46241, 8280, 14879, 31944, 21583]]",[28],[0.058012962341308594],[6.849474544525147]
23,stationary,5,"[100, 100]",Labbe+S,"[[8470, 38302, 14888, 41795, 26836, 2240, 37998]]",[85],[0.18788361549377441],[7.730124912261964]
24,stationary,5,"[100, 100]",Labbe+S,"[[31644, 18, 5098, 28441, 15351, 41888]]",[24],[0.04230237007141113],[7.416354656219482]
25,stationary,5,"[100, 100]",Labbe+S,"[[12, 27104, 42404, 13971, 7250, 31738]]",[27],[0.05231142044067383],[8.16007225036621]
26,stationary,5,"[100, 100]",Labbe+S,"[[6, 41597, 38336, 4701, 14345, 28071]]",[20],[0.03736567497253418],[7.42783724308014]
27,stationary,5,"[100, 100]",Labbe+S,"[[28402, 1640, 34935, 8345, 41742, 14074]]",[22],[0.04699063301086426],[6.626340742111207]
28,stationary,5,"[100, 100]",Labbe+S,"[[13584, 8, 1638, 38060, 48503, 37635, 28372, 2249]]",[148],[0.3210628032684326],[9.193687324523925]
29,stationary,5,"[100, 100]",Labbe+S,"[[17945, 33937, 27781, 34637, 3972, 1540, 12373, 8243, 11535, 42670, 4601, 36744, 12939]]",[5424],[10.425395727157593],[13.688628582954406]
30,stationary,5,"[100, 100]",Labbe+S,"[[17039, 1969, 27302, 6770, 22866, 18, 35803, 22296, 43657]]",[61],[0.12706828117370605],[8.76014914035797]
31,stationary,5,"[100, 100]",Labbe+S,"[[8100, 18156, 44637, 14500, 28157, 32869, 42238, 27166]]",[51],[0.10263252258300781],[8.871884279251098]
32,stationary,5,"[100, 100]",Labbe+S,"[[10, 35840, 1535, 12199, 22068, 19, 18381, 44104]]",[32],[0.06645035743713379],[9.426288213729858]
33,stationary,5,"[100, 100]",Labbe+S,"[[24988, 48486, 28449, 15293, 27748, 32761, 2103, 31558, 1796, 2094, 4651, 31689, 4558]]",[212],[0.46568799018859863],[10.44850371360779]
34,stationary,5,"[100, 100]",Labbe+S,"[[16497, 37940, 18, 4861, 21540, 43303]]",[21],[0.039563655853271484],[6.060945377349854]
35,stationary,5,"[100, 100]",Labbe+S,"[[28339, 16570, 15, 27303, 48437, 2777, 33344]]",[35],[0.07296109199523926],[8.906180238723756]
36,stationary,5,"[100, 100]",Labbe+S,"[[36236, 24777, 41590, 8283, 6, 22451, 14786]]",[25],[0.053458452224731445],[7.525460901260376]
37,stationary,5,"[100, 100]",Labbe+S,"[[6, 21564, 4955, 32996, 48035, 16299]]",[26],[0.05164146423339844],[7.396696090698242]
38,stationary,5,"[100, 100]",Labbe+S,"[[13804, 3, 43037, 28495, 34570, 7857]]",[21],[0.039789438247680664],[6.387418723106384]
39,stationary,5,"[100, 100]",Labbe+S,"[[15, 25938, 1559, 17693, 17480, 18504, 36869, 7, 47302, 13204]]",[114],[0.25589656829833984],[8.529938163757325]
