scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[0, 12896, 28240, 48484, 34735, 11869, 5276]]",[181504],[360.01276087760925],[6.665355634689331]
1,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[14, 24854, 37938, 5, 45202, 8278, 23558, 11790]]",[182329],[360.0079491138458],[7.050514488220215]
2,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[12, 5890, 22392, 38349, 45041, 11743]]",[185963],[360.0120279788971],[5.460029458999634]
3,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[4835, 42266, 2735, 36049, 15389, 28492, 12103, 25682]]",[171171],[360.025093793869],[7.708132224082947]
4,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[13, 16936, 5070, 48386, 5275, 22146, 31600]]",[177716],[360.02083253860474],[6.945663981437683]
5,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[15, 46236, 5, 27002, 12999, 5967, 31943]]",[178105],[360.0069990158081],[6.835657310485841]
6,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[18471, 18, 23438, 17544, 5381, 32300, 42269]]",[177743],[360.0114448070526],[7.16717264175415]
7,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[5279, 14945, 19, 38141, 18, 21558, 41997]]",[97527],[177.79036355018616],[5.67932710647583]
8,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[0, 17892, 26243, 32250, 44802, 1683]]",[181359],[360.010276556015],[5.689549260139465]
9,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[3, 31539, 48350, 5242, 14601, 28484]]",[198703],[360.0007667541504],[5.836673450469972]
