scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[28240, 11586, 48484, 5276, 34735, 11869]]",[168941],[360.006174325943],[6.5315327453613286]
1,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[1, 11790, 45202, 8278, 21752, 37938, 23558]]",[182931],[360.0106282234192],[8.388398380279542]
2,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[21594, 38349, 45041, 11743, 5890, 22392]]",[174081],[360.0074725151062],[5.83201753616333]
3,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[5340, 42266, 24498, 2735, 36049, 18302, 25197, 12103, 25682]]",[164575],[360.01306772232056],[7.7555439043045045]
4,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[13538, 21869, 4973, 48386, 31600, 5275, 16936, 22146]]",[170268],[360.0013349056244],[7.73759735584259]
5,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[14, 46236, 3, 31943, 28396, 12999, 27002, 5967]]",[199595],[360.0016586780548],[9.07786461830139]
6,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[5402, 32300, 11750, 18468, 42269, 5381, 23438, 17544]]",[176330],[360.00368452072144],[7.266022629737854]
7,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[38488, 5279, 21558, 14945, 41997, 38141]]",[181048],[360.00063705444336],[6.600255546569825]
8,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[18202, 25339, 32250, 44802, 1683, 17892, 26243]]",[183251],[360.0182671546936],[7.082826685905457]
9,stationary,5,"[100, 100]",StrapGA+SS_sort_4b,"[[28484, 15, 5242, 31539, 48350, 14601]]",[188018],[360.00718808174133],[6.428234806060792]
