scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[11590, 28240, 48484, 5276, 34735, 11869]]",[220116],[360.0055024623871],[6.560775718688966]
1,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[15292, 8478, 11790, 45202, 8278, 21754, 37938, 23558]]",[208860],[360.000688791275],[8.070530624389649]
2,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[21590, 38349, 45041, 11743, 5890, 22392]]",[219995],[360.00583577156067],[5.799219455718994]
3,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[5039, 41666, 2735, 42266, 36049, 15002, 28194, 12103, 25682]]",[205011],[360.01021337509155],[8.1167080450058]
4,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[14740, 21655, 42188, 5275, 48386, 31600, 16936, 22146]]",[210376],[360.0007631778717],[8.099433794021607]
5,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[3248, 3335, 21566, 12999, 3035, 34967, 46236, 27002, 31968, 5967, 31943]]",[205652],[360.01868772506714],[10.254581794738769]
6,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[45145, 28478, 5381, 32300, 11838, 42269, 17544, 23438]]",[220563],[360.0040349960327],[7.287618050575256]
7,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[14945, 48377, 38141, 21558, 5279, 41997]]",[236735],[360.0129873752594],[6.599893836975097]
8,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[18101, 25839, 32250, 44802, 1683, 17892, 26243]]",[214291],[360.0116808414459],[7.0294507884979245]
9,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[28484, 38345, 5242, 31539, 48350, 14601]]",[213989],[360.0090730190277],[6.492368335723877]
