scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",Labbe+SS,"[[28240, 17, 34735, 41554, 18498, 5276, 11589, 48484, 11869]]",[60],[0.13498973846435547],[10.728079128265382]
1,stationary,5,"[100, 100]",Labbe+SS,"[[1, 11790, 45202, 8278, 28140, 14, 34956, 21758, 37938, 23558]]",[43],[0.09789586067199707],[10.483889732360842]
2,stationary,5,"[100, 100]",Labbe+SS,"[[13, 5890, 22392, 38349, 45041, 11743]]",[30],[0.06652665138244629],[6.426095552444458]
3,stationary,5,"[100, 100]",Labbe+SS,"[[41567, 2735, 42266, 36049, 17285, 15593, 15999, 18280, 25203, 12103, 25682]]",[90],[0.21385955810546875],[8.890124235153198]
4,stationary,5,"[100, 100]",Labbe+SS,"[[17, 5275, 48386, 38343, 13, 8, 31600, 16936, 22146]]",[64],[0.1381995677947998],[9.256016435623168]
5,stationary,5,"[100, 100]",Labbe+SS,"[[5, 3, 31943, 7136, 46773, 48467, 7, 27002, 12999, 1, 46236, 5967]]",[145],[0.32256340980529785],[14.29543936729431]
6,stationary,5,"[100, 100]",Labbe+SS,"[[18, 5381, 32300, 17, 48473, 14036, 42269, 28501, 17544, 23438]]",[51],[0.10667252540588379],[12.560277695655822]
7,stationary,5,"[100, 100]",Labbe+SS,"[[5279, 14945, 18, 38141, 48492, 21558, 41997]]",[24],[0.05524873733520508],[8.565643291473389]
8,stationary,5,"[100, 100]",Labbe+SS,"[[32250, 9, 44802, 21683, 8171, 9, 28504, 1683, 9, 28269, 18500, 26243, 17892]]",[622],[1.1479873657226562],[14.7566358423233]
9,stationary,5,"[100, 100]",Labbe+SS,"[[28484, 0, 31539, 5242, 48350, 14601]]",[23],[0.04524874687194824],[7.595374622344971]
10,stationary,5,"[100, 100]",Labbe+SS,"[[47503, 5772, 2, 18072, 22801, 4858, 31665]]",[55],[0.12358498573303223],[7.690385055541992]
11,stationary,5,"[100, 100]",Labbe+SS,"[[7, 31738, 4701, 12470, 1, 42201, 3, 27000, 5663]]",[65],[0.16010117530822754],[10.918285043239594]
12,stationary,5,"[100, 100]",Labbe+SS,"[[2, 28173, 47804, 2135, 35336, 2999, 11750, 3882]]",[41],[0.08848094940185547],[9.336019077301025]
13,stationary,5,"[100, 100]",Labbe+SS,"[[28401, 17, 8450, 44836, 31635, 13569, 35102, 42236]]",[34],[0.07725405693054199],[9.87503167629242]
14,stationary,5,"[100, 100]",Labbe+SS,"[[2, 48439, 7, 21953, 3588, 35253, 18471]]",[35],[0.06890869140625],[9.868100128173829]
15,stationary,5,"[100, 100]",Labbe+SS,[None],[152635],[360.0008473396301],[None]
16,stationary,5,"[100, 100]",Labbe+SS,"[[0, 24804, 48495, 36258, 35147, 8449, 11545, 34641, 14372]]",[43],[0.09680438041687012],[8.396785995960235]
17,stationary,5,"[100, 100]",Labbe+SS,"[[6, 4641, 41550, 7, 26677, 38237, 12089]]",[33],[0.06845617294311523],[9.100998668670655]
18,stationary,5,"[100, 100]",Labbe+SS,"[[45244, 1, 12146, 8442, 14, 37300, 0, 28443, 33482, 7591]]",[173],[0.33324766159057617],[12.282486667633055]
19,stationary,5,"[100, 100]",Labbe+SS,"[[28204, 17772, 41803, 36636, 4470]]",[15],[0.023357868194580078],[5.222044153213501]
20,stationary,5,"[100, 100]",Labbe+SS,"[[18, 32735, 2076, 15856, 3003, 42069, 26687, 3101]]",[53],[0.11057567596435547],[7.955173676013947]
21,stationary,5,"[100, 100]",Labbe+SS,"[[22239, 14, 48402, 15741, 11792, 7735, 38069, 13077]]",[41],[0.10603666305541992],[9.247200598716736]
22,stationary,5,"[100, 100]",Labbe+SS,"[[13, 21583, 46241, 38494, 37887, 4692, 4779, 38272, 0, 8004, 14879, 31944, 8280]]",[2199],[4.2876904010772705],[13.071887006759644]
23,stationary,5,"[100, 100]",Labbe+SS,"[[13603, 4670, 37998, 4871, 48340, 5040, 14888, 41795, 28141, 2240, 26836]]",[1891],[3.5457663536071777],[10.709777529239656]
24,stationary,5,"[100, 100]",Labbe+SS,"[[31644, 11894, 18, 5098, 15351, 41888, 28441]]",[45],[0.09885931015014648],[7.880564031600953]
25,stationary,5,"[100, 100]",Labbe+SS,"[[8, 13971, 42404, 15, 27104, 7250, 31738]]",[31],[0.06172537803649902],[10.614140090942382]
