scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[6974, 12809, 43692, 38032, 21792, 64420, 59185, 72376, 46025]]",[214805],[360.0225672721863],[8.459433879852295]
1,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[55224, 71065, 0, 11541, 6941, 30, 28894, 37309, 66163, 49332]]",[213698],[360.05597496032715],[9.714719944000246]
2,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[58516, 44509, 73280, 38889, 25779, 15848, 60983, 3239]]",[244180],[360.0088758468628],[8.384463424682616]
3,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[49292, 29175, 38233, 50, 14690, 74067, 50768, 7504, 61823]]",[245231],[360.01149320602417],[7.271095657348633]
4,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[1513, 24919, 36747, 42492, 58367, 64039, 17685, 76367]]",[227350],[360.0074670314789],[7.7635063934326185]
5,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[63781, 15680, 6720, 28214, 54164, 76345, 41407, 32178, 63545]]",[220857],[360.02937412261963],[9.365443706512451]
6,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[0, 17003, 33925, 58725, 46266, 75918, 3888, 60884, 28666, 17389]]",[219719],[360.0422785282135],[8.643656816482546]
7,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[49228, 8596, 30876, 27723, 71604, 59066, 65740, 14609]]",[239512],[360.00579380989075],[8.676406083106993]
8,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[43414, 61922, 6494, 23, 21842, 37834, 14268, 51768, 76075]]",[236096],[360.0349476337433],[7.800237631797791]
9,stationary,8,"[100, 100]",StrapGA+S_sort_6b,"[[38947, 33, 68797, 11, 56593, 22700, 79324, 48071, 11015, 3033]]",[214769],[360.02624130249023],[9.15920124053955]
