scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[6974, 12809, 38032, 24408, 46025, 21792, 64420, 59185, 72376]]",[199185],[360.0425760746002],[8.89585838317871]
1,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[29, 28894, 55224, 71065, 6941, 37309, 66163, 49332, 11541]]",[194196],[360.0316903591156],[10.06923599243164]
2,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[58516, 44509, 73280, 38889, 15848, 60983, 3239, 25779]]",[228560],[360.01745200157166],[8.337751808166503]
3,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[49292, 29175, 38233, 74067, 50768, 7504, 14690, 61823]]",[233229],[360.01076078414917],[7.651185283660889]
4,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[1513, 24919, 36747, 42492, 58367, 64039, 17685, 76367]]",[214916],[360.01628398895264],[7.7635063934326185]
5,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[63680, 15680, 6720, 54164, 76345, 41407, 32178, 63545, 28214]]",[210375],[360.0158667564392],[9.305870513916016]
6,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[33925, 3888, 75918, 46266, 60884, 28666, 17389, 58725]]",[212557],[360.0275447368622],[8.788977470397949]
7,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[49228, 8596, 30876, 27723, 71604, 65740, 59066, 14609]]",[226063],[360.0044505596161],[8.403810181617738]
8,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[43414, 6494, 37834, 21842, 61922, 76075, 14268, 51768]]",[219237],[360.0150830745697],[7.895450263023376]
9,stationary,8,"[100, 100]",StrapGA+SS_sort_6b,"[[46063, 22700, 68797, 38947, 79324, 48071, 11015, 3033, 56593]]",[202319],[360.00477480888367],[9.627731819152833]
