scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[6974, 12809, 44695, 38032, 21792, 64420, 59185, 72376, 46025]]",[205074],[360.01663541793823],[8.585673427581787]
1,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[55224, 71065, 29, 28894, 6941, 37309, 66163, 49332, 11541]]",[201500],[360.02474188804626],[10.059518547058106]
2,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[58516, 44509, 73280, 38889, 15848, 60983, 3239, 25779]]",[232196],[360.0001759529114],[8.337751808166503]
3,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[49292, 29175, 38233, 74067, 50768, 7504, 14690, 61823]]",[231859],[360.00606322288513],[7.651185283660889]
4,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[1513, 24919, 36747, 42492, 58367, 64039, 17685, 76367]]",[217487],[360.01668548583984],[7.7635063934326185]
5,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[66896, 6720, 54164, 76345, 28214, 41407, 15680, 63545, 32178]]",[208819],[360.0034155845642],[9.509417877197267]
6,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[33925, 3888, 75918, 46266, 60884, 28666, 17389, 58725]]",[213550],[360.0026054382324],[8.788977470397949]
7,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[49228, 8596, 30876, 59066, 27723, 71604, 65740, 14609]]",[232228],[360.02646923065186],[8.383452324867248]
8,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[43414, 37834, 6494, 14268, 21842, 61922, 76075, 51768]]",[224520],[360.01637148857117],[7.860192046165466]
9,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[68797, 19, 38947, 79324, 11015, 48071, 56593, 22700, 3033]]",[206896],[360.00058794021606],[9.827155094146729]
10,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[45686, 79309, 17477, 35836, 52396, 1416, 25214, 60975, 25016]]",[216845],[360.00163865089417],[8.736555984020233]
11,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[67813, 76312, 6, 38592, 53997, 11602, 46328, 2037, 24623]]",[220813],[360.017480134964],[7.542904539108275]
12,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[11687, 49245, 62806, 57321, 24388, 76672, 36238, 7589]]",[239809],[360.0069706439972],[7.912200012207032]
13,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[45396, 32969, 21080, 13619, 54334, 68110, 6367, 36738, 72399]]",[200838],[360.01036047935486],[9.266530065536498]
14,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[60829, 38, 7817, 28646, 77468, 50865, 36304, 10991, 43517]]",[229339],[360.02207946777344],[8.48323254585266]
15,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[47406, 75918, 33747, 63199, 25085, 17969, 51046, 3479]]",[237778],[360.00162744522095],[7.878377227783203]
16,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[38698, 58833, 18070, 1379, 41405, 22222, 76185, 63587]]",[239758],[360.011837720871],[7.288631658554078]
17,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[22228, 2895, 54018, 75467, 34346, 18225, 67446, 47191]]",[220370],[360.00761818885803],[7.902923183441162]
18,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[26972, 4839, 72831, 46732, 18972, 56400, 62409, 38305]]",[227518],[360.0243091583252],[8.750458006858825]
19,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[28097, 49166, 76268, 11700, 34587, 1245, 64316, 54042]]",[223811],[360.0193073749542],[7.3029629945755]
20,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[31742, 26177, 10914, 44, 79282, 67620, 8202, 54994, 45939]]",[217762],[360.00587821006775],[9.458570308685303]
21,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[72115, 7333, 63765, 35246, 24680, 57702, 40973, 14601]]",[238272],[360.0155131816864],[7.707968149185181]
22,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[44747, 36436, 21882, 77770, 11298, 8302, 52798, 63115]]",[232726],[360.0299072265625],[8.663029956817626]
23,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[31230, 51986, 17022, 8636, 41566, 23789, 74808, 67187]]",[231394],[360.00558948516846],[7.800648899078368]
24,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[26531, 66112, 51509, 79069, 2194, 32976, 18642, 44507]]",[214384],[360.0082473754883],[9.361916699409484]
25,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[1305, 26988, 72434, 69098, 34623, 13077, 48720, 54797]]",[209711],[360.0121064186096],[8.488120660781862]
26,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[10, 23530, 73164, 2609, 65221, 54680, 17131, 38865, 46564]]",[197994],[360.0124342441559],[9.239990205764771]
27,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[33, 76173, 51384, 35391, 28719, 3120, 43439, 62767, 16226]]",[210835],[360.0006740093231],[8.404937000274659]
28,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[47896, 75205, 35325, 23636, 1707, 73195, 16298, 53510, 34979, 68419]]",[197214],[360.00080847740173],[8.700013341903686]
29,stationary,8,"[100, 100]",StrapGA+SS_4b,"[[43192, 12144, 33268, 75076, 26568, 63838, 57784, 7925]]",[225382],[360.01845026016235],[8.337389373779297]
