scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[24310, 6974, 12809, 46025, 21792, 64420, 72376, 38032, 59185]]",[244588],[360.00974225997925],[8.63723310470581]
1,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[46091, 6941, 71065, 28894, 11541, 55224, 37309, 66163, 49332]]",[228661],[360.0310571193695],[10.014372673034668]
2,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[58516, 44509, 73280, 38889, 15848, 60983, 3239, 25779]]",[260075],[360.01043009757996],[8.337751808166503]
3,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[49292, 29175, 38233, 74067, 50768, 7504, 14690, 61823]]",[279244],[360.00837421417236],[7.651185283660889]
4,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[1513, 58367, 65389, 17685, 36747, 42492, 76367, 64039, 24919]]",[269356],[360.0117359161377],[7.703174180984497]
5,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[54164, 63692, 15680, 6720, 32178, 76345, 41407, 63545, 28214]]",[254271],[360.0134892463684],[9.311741962432862]
6,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[33925, 3888, 75918, 17389, 58725, 46266, 60884, 28666]]",[247391],[360.0239472389221],[8.618503665924074]
7,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[71604, 65740, 49228, 8596, 30876, 14609, 59066, 27723]]",[269619],[360.0002977848053],[8.317386016845703]
8,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[43414, 21842, 61922, 75978, 37834, 6494, 76075, 14268, 51768]]",[277391],[360.00205397605896],[7.813752479553223]
9,stationary,8,"[100, 100]",StrapGA_sort_4b,"[[76122, 48980, 22700, 68797, 11015, 3033, 38947, 79324, 48071, 56593]]",[253256],[360.01610016822815],[9.763748455047606]
