scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[16452, 27101, 2283]]",[120],[0.4627861976623535],[3.0884994997836577]
1,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[27222, 3020, 14064]]",[277],[0.522489070892334],[3.614161836982954]
2,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[28473, 5914, 15537, 7211]]",[793],[1.3935668468475342],[4.190280978514417]
3,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[3110, 13472, 27825]]",[167],[0.27052736282348633],[2.8086536483009263]
4,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[7899, 14975, 26736]]",[372],[0.6019961833953857],[3.2365577867715665]
5,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[27215, 13174, 7364]]",[204],[0.36698126792907715],[3.1959342918773688]
6,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[28260, 1576, 14169]]",[547],[0.9456908702850342],[3.3718235620177617]
7,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[4330, 19062, 24385]]",[230],[0.37501978874206543],[3.281185920639793]
8,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[6614, 27796, 4265, 16040]]",[1753],[2.976207733154297],[4.16130417927657]
9,stationary,3,"[101, 101]",StrapGA_sort_4b,"[[28806, 18569, 4073]]",[98],[0.15840411186218262],[3.3671730494735264]
