scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[2380, 25789, 12153, 63202, 41009, 51526, 44933, 36850]]",[236393],[360.03121042251587],[8.250623426437377]
1,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[22105, 48853, 55956, 12564, 61130, 33830, 6289]]",[276403],[360.01415181159973],[6.942795143127442]
2,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[56104, 23679, 15776, 4550, 41161, 64722, 31921]]",[259616],[360.02145290374756],[6.6350419998168935]
3,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[46216, 21726, 12868, 5082, 66557, 58662, 47520, 33304]]",[238015],[360.01591324806213],[8.49423231124878]
4,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[18223, 38753, 45280, 51974, 6662, 43898, 63864, 25019]]",[239221],[360.00783705711365],[7.740368299484253]
5,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[5863, 18656, 54805, 23098, 55432, 43131, 67199, 39212]]",[247520],[360.01790618896484],[6.766560878753662]
6,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[3672, 41580, 25217, 55590, 17302, 69219, 23011, 37970]]",[256188],[360.0172383785248],[6.818705081939696]
7,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[54875, 9161, 38890, 47823, 64520, 24800, 51494, 13763]]",[261132],[360.00307059288025],[6.240119626522065]
8,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[35374, 7476, 51456, 67054, 13852, 46993, 26610, 4693]]",[242088],[360.02085399627686],[7.342826962471008]
9,stationary,7,"[100, 100]",StrapGA_sort_6b,"[[69124, 6307, 38056, 26173, 48607, 2950, 58685, 24892, 16890]]",[237453],[360.0036828517914],[8.508328437805176]
