scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[2380, 25789, 12153, 63202, 53020, 44933, 51526, 36850]]",[207552],[360.00963377952576],[8.264308128356934]
1,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[22105, 48853, 55956, 12564, 61130, 33830, 6289]]",[226613],[360.03013825416565],[6.942795143127442]
2,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[56104, 23679, 15776, 4550, 41161, 64722, 31921]]",[226993],[360.01493072509766],[6.6350419998168935]
3,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[27, 21726, 12868, 5082, 66557, 58662, 47520, 33304]]",[202528],[360.0076365470886],[8.451185245513916]
4,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[44850, 18223, 38753, 51974, 6662, 43898, 63864, 25019]]",[204004],[360.03105878829956],[7.894763669967651]
5,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[5863, 18656, 23607, 55432, 43131, 23098, 67199, 39212]]",[206665],[360.007709980011],[6.940728769302368]
6,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[25417, 55590, 3672, 41580, 17302, 69219, 23011, 37970]]",[215989],[360.00080704689026],[6.646732959747314]
7,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[9161, 38890, 47823, 64520, 13763, 20971, 51494, 24800]]",[213943],[360.0146872997284],[6.5967364692688]
8,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[51456, 46993, 26610, 35374, 4693, 67054, 13852]]",[209379],[360.01769065856934],[7.392563648223877]
9,stationary,7,"[100, 100]",StrapGA+SS_6b,"[[38056, 26781, 26, 69124, 2950, 58685, 48607, 24892, 16890]]",[201899],[360.0141451358795],[8.636050930023194]
