scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[63202, 34, 44933, 51526, 2380, 25789, 36850, 12153]]",[203780],[360.02858781814575],[8.230677356719973]
1,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[25, 22105, 61130, 33830, 55956, 12564, 48853, 6289]]",[239899],[360.00610971450806],[7.224652557373046]
2,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[56104, 23679, 15776, 4550, 41161, 64722, 31921]]",[233242],[360.01824593544006],[6.6350419998168935]
3,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[25, 12868, 5082, 66557, 58662, 21726, 47520, 33304]]",[203232],[360.0011508464813],[8.452807960510254]
4,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[18223, 38753, 45179, 51974, 6662, 43898, 63864, 25019]]",[201903],[360.0119960308075],[7.717892484664916]
5,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[5863, 18656, 55395, 39212, 23098, 67199, 55432, 43131]]",[210815],[360.0376760959625],[6.985755825042724]
6,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[32, 23011, 55590, 3672, 41580, 17302, 69219, 37970]]",[223554],[360.00321555137634],[6.799712324142456]
7,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[53681, 9161, 38890, 47823, 64520, 7, 24800, 13763, 51494]]",[231027],[360.01649284362793],[6.012789857387545]
8,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[26, 26610, 35374, 4693, 51456, 67054, 13852, 46993]]",[213767],[360.0162630081177],[7.201033611297607]
9,stationary,7,"[100, 100]",StrapGA+S_sort_6b,"[[69124, 2, 38056, 26372, 28, 58685, 48607, 2950, 16890, 24892]]",[200713],[360.024295091629],[8.315298255681991]
