scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",Labbe+S,"[[2380, 63202, 25789, 12153, 36850, 48815, 51526, 44933]]",[42],[0.09186172485351562],[10.836982002258301]
1,stationary,7,"[100, 100]",Labbe+S,"[[22105, 48853, 61130, 12564, 55956, 33830, 6289]]",[57],[0.08219265937805176],[8.283803272247315]
2,stationary,7,"[100, 100]",Labbe+S,"[[23679, 64722, 4550, 56104, 41161, 31921, 15776]]",[77],[0.11722087860107422],[8.265494861602782]
3,stationary,7,"[100, 100]",Labbe+S,"[[21726, 11095, 66557, 58662, 47520, 5082, 33304, 12868]]",[53],[0.10140514373779297],[9.806089916229247]
4,stationary,7,"[100, 100]",Labbe+S,"[[51974, 18223, 38753, 41133, 63864, 6662, 25019, 43898]]",[37],[0.0701289176940918],[8.989383592605591]
5,stationary,7,"[100, 100]",Labbe+S,"[[5863, 43131, 18656, 39212, 67199, 13, 55432, 23098]]",[50],[0.08981823921203613],[9.735860252380371]
6,stationary,7,"[100, 100]",Labbe+S,"[[41580, 69219, 3672, 20950, 55590, 17302, 23011, 37970]]",[55],[0.09700775146484375],[9.091874904632569]
7,stationary,7,"[100, 100]",Labbe+S,"[[9161, 47823, 13763, 64520, 38890, 35, 24800, 51494]]",[64],[0.11614012718200684],[8.244272356033324]
8,stationary,7,"[100, 100]",Labbe+S,"[[51456, 46993, 26610, 4693, 35374, 67054, 13852]]",[35],[0.0605928897857666],[7.587654705047607]
9,stationary,7,"[100, 100]",Labbe+S,"[[69124, 38056, 32, 24892, 58685, 16890, 27, 2950, 48607]]",[65],[0.13333702087402344],[10.474009895324706]
10,stationary,7,"[100, 100]",Labbe+S,"[[51714, 65853, 46494, 5826, 18077, 31461, 22786]]",[84],[0.10639071464538574],[7.550629825592041]
11,stationary,7,"[100, 100]",Labbe+S,"[[38318, 55803, 48967, 61661, 17, 15484, 3317, 21994]]",[33],[0.06604719161987305],[8.426613006591797]
12,stationary,7,"[100, 100]",Labbe+S,"[[37763, 20881, 46819, 59085, 12405, 61724, 2872]]",[37],[0.05983090400695801],[9.330212326049805]
13,stationary,7,"[100, 100]",Labbe+S,"[[22299, 56229, 1324, 16763, 37203, 64458, 48625]]",[82],[0.11181902885437012],[8.305138244628907]
14,stationary,7,"[100, 100]",Labbe+S,"[[62452, 33201, 25112, 59228, 47510, 7372, 15684, 6756]]",[52],[0.09319591522216797],[8.838472499847413]
15,stationary,7,"[100, 100]",Labbe+S,"[[64469, 16132, 38179, 2026, 41996, 57556, 24011]]",[44],[0.06737041473388672],[8.865348606109619]
16,stationary,7,"[100, 100]",Labbe+S,"[[17582, 60957, 52676, 47831, 1416, 23458, 38305]]",[34],[0.05339789390563965],[8.558899745941162]
17,stationary,7,"[100, 100]",Labbe+S,"[[1727, 14264, 28814, 48732, 68482, 56517, 37658, 22385]]",[47],[0.0846092700958252],[10.324060382843015]
18,stationary,7,"[100, 100]",Labbe+S,"[[68863, 13532, 6671, 35825, 24781, 42153, 54203]]",[50],[0.07790875434875488],[9.675131950378418]
19,stationary,7,"[100, 100]",Labbe+S,"[[6559, 31220, 55133, 42198, 24068, 18489, 65916]]",[56],[0.08180403709411621],[8.644569864273073]
20,stationary,7,"[100, 100]",Labbe+S,"[[48750, 14690, 63266, 6027, 33321, 28425, 57795]]",[38],[0.08897900581359863],[9.094291248321534]
21,stationary,7,"[100, 100]",Labbe+S,"[[18005, 65276, 1150, 55959, 23822, 31691, 42568]]",[43],[0.08194661140441895],[8.509846229553224]
22,stationary,7,"[100, 100]",Labbe+S,"[[857, 46670, 32032, 52587, 13263, 68190, 25915, 33620]]",[57],[0.1165010929107666],[9.191743621826172]
23,stationary,7,"[100, 100]",Labbe+S,"[[29013, 48467, 56603, 5386, 33761, 12423, 64328]]",[28],[0.052246809005737305],[6.582127647399904]
24,stationary,7,"[100, 100]",Labbe+S,"[[53557, 14618, 37955, 61170, 28292, 2702, 45965]]",[44],[0.07634282112121582],[8.079107131958008]
25,stationary,7,"[100, 100]",Labbe+S,"[[11385, 6259, 56506, 38381, 41431, 64679, 24009]]",[38],[0.06461954116821289],[8.159297771453858]
26,stationary,7,"[100, 100]",Labbe+S,"[[69218, 41431, 14433, 2896, 35114, 26380, 51178]]",[62],[0.16136884689331055],[8.063282041549682]
27,stationary,7,"[100, 100]",Labbe+S,"[[57887, 28514, 6223, 68763, 52732, 31170, 25, 13508, 44071]]",[70],[0.13618135452270508],[9.266393222808839]
28,stationary,7,"[100, 100]",Labbe+S,"[[25172, 60855, 56920, 32592, 19192, 26, 5996, 43917]]",[59],[0.10710978507995605],[7.871826953887939]
29,stationary,7,"[100, 100]",Labbe+S,"[[62008, 4591, 16892, 13, 48851, 56870, 31579, 25719]]",[37],[0.07825374603271484],[9.139967975616454]
30,stationary,7,"[100, 100]",Labbe+S,"[[16767, 45051, 63269, 17, 37517, 52207, 1282, 28897]]",[41],[0.07909679412841797],[8.858101682662964]
31,stationary,7,"[100, 100]",Labbe+S,"[[42262, 19089, 24276, 54514, 64953, 7200, 37859]]",[37],[0.06382036209106445],[7.549802894592286]
