scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[2380, 25789, 63202, 35, 44933, 36850, 12153, 51526]]",[205820],[360.022420167923],[8.467204399108887]
1,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[56569, 22105, 48853, 6289, 55956, 12564, 61130, 33830]]",[227392],[360.01053071022034],[7.011292762756348]
2,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[56104, 23679, 15776, 4550, 41161, 64722, 31921]]",[218916],[360.00237131118774],[6.6350419998168935]
3,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[21726, 46677, 12868, 66557, 58662, 47520, 5082, 33304]]",[195606],[360.01683473587036],[8.538486194610595]
4,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[18223, 38753, 45179, 51974, 6662, 43898, 63864, 25019]]",[199142],[360.00003600120544],[7.717892484664916]
5,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[43131, 25715, 39212, 5863, 18656, 55432, 23098, 67199]]",[205211],[360.0003170967102],[6.886076622009277]
6,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[24717, 55590, 3672, 41580, 17302, 69219, 23011, 37970]]",[213807],[360.0119137763977],[6.660513877868652]
7,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[23574, 9161, 38890, 47823, 64520, 51494, 24800, 13763]]",[213312],[360.0144124031067],[6.427724905014038]
8,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[51456, 46993, 26610, 35374, 4693, 67054, 13852]]",[201827],[360.0276746749878],[7.392563648223877]
9,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[38056, 26780, 26, 69124, 2950, 58685, 48607, 24892, 16890]]",[197558],[360.0027995109558],[8.652999897003175]
10,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[65853, 31461, 18077, 46494, 51714, 22786, 5826]]",[102928],[156.524151802063],[6.238553276062012]
11,stationary,7,"[100, 100]",StrapGA+SS_4b,"[[38318, 14490, 3317, 21994, 15484, 55803, 48967, 61661]]",[201862],[360.02734422683716],[7.585874881744384]
