scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[2380, 25789, 63202, 45015, 51526, 44933, 36850, 12153]]",[229037],[360.01386523246765],[8.019867935180663]
1,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[22105, 48853, 55956, 12564, 61130, 33830, 6289]]",[261183],[360.01278924942017],[6.942795143127442]
2,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[56104, 23679, 15776, 4550, 41161, 64722, 31921]]",[156253],[222.07532787322998],[6.6350419998168935]
3,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[46329, 21726, 12868, 5082, 66557, 58662, 33304, 47520]]",[228796],[360.0147616863251],[8.59663568496704]
4,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[51974, 7671, 18223, 38753, 43898, 63864, 6662, 25019]]",[234522],[360.0168800354004],[7.87006399154663]
5,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[5863, 18656, 39212, 26014, 55432, 23098, 43131, 67199]]",[235944],[360.00262784957886],[6.835760536193847]
6,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[22602, 55590, 3672, 41580, 23011, 38175, 17302, 69219, 37970]]",[244501],[360.00037360191345],[6.73962902545929]
7,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[54181, 9161, 38890, 47823, 64520, 13763, 24800, 51494]]",[242534],[336.79806303977966],[6.056116149425507]
8,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[51456, 46993, 26610, 35374, 4693, 67054, 13852]]",[236097],[360.01137590408325],[7.392563648223877]
9,stationary,7,"[100, 100]",StrapGA_sort_4b,"[[69124, 6409, 38056, 26369, 48607, 2950, 58685, 24892, 16890]]",[226326],[360.0234594345093],[8.556732940673829]
