scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA_6b,"[[3878, 27080, 46858, 4649, 35708, 14785]]",[88406],[118.02156043052673],[5.7656094932556154]
1,stationary,5,"[100, 100]",StrapGA_6b,"[[34269, 24547, 43305, 5491, 11740, 26447]]",[31433],[42.61091709136963],[5.499143228530884]
2,stationary,5,"[100, 100]",StrapGA_6b,"[[23144, 37072, 7897, 12679, 44593]]",[8694],[11.56288194656372],[4.663673305511475]
3,stationary,5,"[100, 100]",StrapGA_6b,"[[12477, 43540, 38645, 8194, 25379]]",[2418],[3.0511109828948975],[5.38076880455017]
4,stationary,5,"[100, 100]",StrapGA_6b,"[[4563, 25843, 33992, 17861, 47839]]",[9495],[12.411133289337158],[5.161228532791137]
5,stationary,5,"[100, 100]",StrapGA_6b,"[[36372, 48276, 3785, 22808, 16249, 32836]]",[165736],[224.88156175613403],[6.091845903396606]
6,stationary,5,"[100, 100]",StrapGA_6b,"[[6164, 41407, 18366, 34297, 27032, 5264]]",[83044],[110.03764247894287],[5.917278003692627]
7,stationary,5,"[100, 100]",StrapGA_6b,"[[42940, 17444, 3684, 31769, 28884]]",[47630],[63.9984016418457],[5.613895015716553]
8,stationary,5,"[100, 100]",StrapGA_6b,"[[18404, 48550, 35582, 21269, 8271]]",[531],[0.6644413471221924],[4.901752746105194]
9,stationary,5,"[100, 100]",StrapGA_6b,"[[16810, 43409, 2851, 24938, 38583]]",[2391],[2.8781168460845947],[4.0442736530303955]
