scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[35708, 3963, 46858, 4649, 9, 14785, 27080]]",[38050],[69.70070433616638],[5.8033500957489]
1,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[5491, 24546, 43305, 34269, 11740, 26447]]",[19136],[35.755290269851685],[5.470044965744019]
2,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[23144, 37072, 7897, 12679, 44593]]",[6934],[12.511147737503052],[4.663673305511475]
3,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[12477, 43540, 38645, 8194, 25379]]",[5296],[8.846704006195068],[5.38076880455017]
4,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[4563, 25843, 33992, 17861, 47839]]",[14171],[24.89357900619507],[5.161228532791137]
5,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[17, 16249, 32836, 48276, 3785, 22808]]",[68959],[123.61421227455139],[5.833516330718994]
6,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[41407, 18366, 5760, 34297, 27032, 5264]]",[28344],[54.14010000228882],[5.819190106391908]
7,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[42940, 17444, 3684, 31769, 28884]]",[82554],[152.24569988250732],[5.613895015716553]
8,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[18404, 48550, 35582, 21269, 8271]]",[5929],[8.987800598144531],[4.901752746105194]
9,stationary,5,"[100, 100]",StrapGA+S_sort_4b,"[[16810, 43409, 2851, 24938, 38583]]",[3847],[6.163469076156616],[4.0442736530303955]
