scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[48969, 4649, 35708, 14785, 27080, 46858]]",[42228],[67.94744205474854],[5.881268863677978]
1,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[24443, 43305, 34269, 11740, 26447, 5491]]",[17277],[27.26767110824585],[5.399121828079224]
2,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[23144, 37072, 7897, 12679, 44593]]",[4689],[7.339388608932495],[4.663673305511475]
3,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[12477, 43540, 38645, 8194, 25379]]",[1967],[2.9897549152374268],[5.38076880455017]
4,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[4563, 25843, 33992, 17861, 47839]]",[5652],[8.565222024917603],[5.161228532791137]
5,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[22808, 43556, 16249, 32836, 48276, 3785]]",[66986],[106.71720767021179],[6.217252168655396]
6,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[6168, 41407, 18366, 34297, 27032, 5264]]",[37971],[60.46350026130676],[5.885131549835204]
7,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[42940, 17444, 3684, 31769, 28884]]",[28270],[44.65639853477478],[5.613895015716553]
8,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[18404, 48550, 35582, 21269, 8271]]",[512],[0.6284811496734619],[4.901752746105194]
9,stationary,5,"[100, 100]",StrapGA_sort_4b,"[[16810, 43409, 2851, 24938, 38583]]",[1624],[2.1577367782592773],[4.0442736530303955]
