scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[5179, 46858, 4649, 35708, 14785, 27080]]",[39001],[65.88542032241821],[5.675347385406494]
1,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[23748, 43305, 34269, 11740, 26447, 5491]]",[24384],[42.76540684700012],[5.314867296218872]
2,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[23144, 37072, 7897, 12679, 44593]]",[8030],[13.557339429855347],[4.663673305511475]
3,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[12477, 43540, 38645, 8194, 25379]]",[6010],[9.906459331512451],[5.38076880455017]
4,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[4563, 25843, 33992, 17861, 47839]]",[12605],[21.23410725593567],[5.161228532791137]
5,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[44369, 16249, 32836, 48276, 3785, 22808]]",[154897],[265.5187032222748],[6.124885921478271]
6,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[5777, 41407, 18366, 34297, 27032, 5264]]",[85440],[147.80400943756104],[5.848156337738038]
7,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[42940, 17444, 3684, 31769, 28884]]",[75884],[131.87155652046204],[5.613895015716553]
8,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[18404, 48550, 35582, 21269, 8271]]",[4484],[6.967256546020508],[4.901752746105194]
9,stationary,5,"[100, 100]",StrapGA+SS_6b,"[[16810, 43409, 2851, 24938, 38583]]",[4304],[6.918654203414917],[4.0442736530303955]
