scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[7131, 46858, 4649, 35708, 14785, 27080]]",[44188],[79.86137413978577],[5.78049991607666]
1,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[5491, 14350, 43305, 26447, 11740, 34269]]",[33462],[62.7302610874176],[5.404156103134155]
2,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[23144, 37072, 7897, 12679, 44593]]",[10148],[18.55075693130493],[4.663673305511475]
3,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[12477, 43540, 38645, 8194, 25379]]",[6070],[10.189048767089844],[5.38076880455017]
4,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[4563, 25843, 33992, 17861, 47839]]",[14374],[25.36561870574951],[5.161228532791137]
5,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[36170, 48276, 3785, 22808, 16249, 32836]]",[148333],[270.9910886287689],[6.0418181991577145]
6,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[41407, 18366, 5864, 34297, 27032, 5264]]",[130123],[243.49237632751465],[5.846463146209717]
7,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[42940, 17444, 3684, 31769, 28884]]",[97378],[183.31301832199097],[5.613895015716553]
8,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[18404, 48550, 35582, 21269, 8271]]",[4417],[6.90118408203125],[4.901752746105194]
9,stationary,5,"[100, 100]",StrapGA+SS_sort_6b,"[[16810, 43409, 2851, 24938, 38583]]",[4367],[7.18692946434021],[4.0442736530303955]
