scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",Labbe+SS,"[[8284, 58134, 113152, 35926, 65277, 94762]]",[30],[0.07124137878417969],[22.48712871287129]
1,mobile,6,"[101, 201]",Labbe+SS,"[[91165, 27076, 43204, 66172, 108619, 13659, 109526]]",[38],[0.08860492706298828],[26.27128712871287]
2,mobile,6,"[101, 201]",Labbe+SS,"[[63650, 95926, 17869, 112703, 52579, 28384]]",[21],[0.035629987716674805],[18.922772277227722]
3,mobile,6,"[101, 201]",Labbe+SS,"[[78099, 105514, 56550, 23048, 97085, 5282, 91958]]",[36],[0.08615899085998535],[26.588118811881188]
4,mobile,6,"[101, 201]",Labbe+SS,"[[45926, 93466, 31482, 119387, 63888, 3088]]",[21],[0.032915592193603516],[18.60594059405941]
5,mobile,6,"[101, 201]",Labbe+SS,"[[7336, 68518, 108289, 36260, 85431, 53872, 113818]]",[31],[0.07279157638549805],[30.964356435643566]
6,mobile,6,"[101, 201]",Labbe+SS,"[[55870, 34314, 86956, 3634, 112643, 66501]]",[23],[0.04351949691772461],[19.51683168316832]
7,mobile,6,"[101, 201]",Labbe+SS,"[[98074, 36848, 46887, 110465, 63486, 5845]]",[27],[0.04742932319641113],[18.48712871287129]
8,mobile,6,"[101, 201]",Labbe+SS,"[[92937, 68069, 107593, 57387, 15817, 29907, 57683]]",[24],[0.05383419990539551],[27.08316831683168]
9,mobile,6,"[101, 201]",Labbe+SS,"[[64276, 56255, 87157, 35672, 9425, 111424]]",[26],[0.05220961570739746],[23.556435643564356]
10,mobile,6,"[101, 201]",Labbe+SS,"[[97687, 65591, 50054, 111406, 55366, 3, 27482, 10033]]",[44],[0.10990190505981445],[31.659405940594056]
11,mobile,6,"[101, 201]",Labbe+SS,"[[104478, 87320, 71724, 31844, 17053, 35993, 53165, 26541]]",[32],[0.08547806739807129],[19.223762376237627]
12,mobile,6,"[101, 201]",Labbe+SS,"[[31042, 95133, 9203, 47360, 70135, 117600]]",[24],[0.05003929138183594],[17.437623762376237]
13,mobile,6,"[101, 201]",Labbe+SS,"[[37925, 51028, 106845, 13165, 84705, 73776]]",[26],[0.050365447998046875],[22.07128712871287]
14,mobile,6,"[101, 201]",Labbe+SS,"[[106066, 18, 30808, 2797, 51828, 70632, 75902, 93352, 7127, 66534]]",[62],[0.1487891674041748],[36.73267326732674]
15,mobile,6,"[101, 201]",Labbe+SS,"[[31428, 51205, 14186, 72371, 106538, 87214]]",[23],[0.04054427146911621],[23.21980198019802]
16,mobile,6,"[101, 201]",Labbe+SS,"[[108800, 10818, 86384, 65022, 54485, 23096]]",[22],[0.045137643814086914],[22.091089108910893]
17,mobile,6,"[101, 201]",Labbe+SS,"[[12507, 15, 35711, 106103, 58384, 84685, 70063]]",[31],[0.06590557098388672],[21.71683168316832]
18,mobile,6,"[101, 201]",Labbe+SS,"[[31851, 95684, 43335, 73346, 106939, 6526]]",[21],[0.03330802917480469],[22.11089108910891]
19,mobile,6,"[101, 201]",Labbe+SS,"[[57330, 15883, 31656, 119142, 85631, 69509]]",[27],[0.05309438705444336],[21.576237623762378]
20,mobile,6,"[101, 201]",Labbe+SS,"[[36991, 56777, 96148, 112778, 70240, 7020]]",[21],[0.03269004821777344],[21.754455445544554]
21,mobile,6,"[101, 201]",Labbe+SS,"[[17755, 105484, 22808, 68591, 57070, 88928, 50844]]",[35],[0.07128763198852539],[28.15247524752475]
22,mobile,6,"[101, 201]",Labbe+SS,"[[25131, 89010, 110028, 68794, 14600, 49582]]",[30],[0.055837392807006836],[17.21980198019802]
23,mobile,6,"[101, 201]",Labbe+SS,"[[66848, 23077, 54717, 97053, 13748, 115887, 88730]]",[29],[0.06817364692687988],[21.914851485148514]
24,mobile,6,"[101, 201]",Labbe+SS,"[[57301, 26274, 9132, 84664, 68057, 114919]]",[24],[0.04595232009887695],[23.33861386138614]
25,mobile,6,"[101, 201]",Labbe+SS,"[[104802, 95430, 8510, 73769, 45210, 24862]]",[21],[0.03296971321105957],[18.388118811881192]
26,mobile,6,"[101, 201]",Labbe+SS,"[[36896, 90666, 45002, 69450, 13628, 106775, 9585]]",[27],[0.05902862548828125],[25.974257425742575]
27,mobile,6,"[101, 201]",Labbe+SS,"[[77036, 84695, 54183, 36126, 107102, 7570]]",[23],[0.052538394927978516],[16.28910891089109]
28,mobile,6,"[101, 201]",Labbe+SS,"[[47621, 84579, 65223, 37583, 111272, 15384]]",[22],[0.04067373275756836],[21.27920792079208]
29,mobile,6,"[101, 201]",Labbe+SS,"[[17446, 113982, 49903, 73098, 115576, 35044, 88132, 24326]]",[44],[0.1111154556274414],[31.93663366336634]
30,mobile,6,"[101, 201]",Labbe+SS,"[[37696, 108633, 16039, 73500, 93125, 52454]]",[25],[0.04752016067504883],[22.308910891089113]
31,mobile,6,"[101, 201]",Labbe+SS,"[[76228, 34757, 109732, 48996, 0, 98215, 7704]]",[28],[0.06451082229614258],[27.697029702970294]
32,mobile,6,"[101, 201]",Labbe+SS,"[[32294, 5383, 115245, 47299, 96924, 74543]]",[24],[0.046559810638427734],[24.13069306930693]
33,mobile,6,"[101, 201]",Labbe+SS,"[[88452, 65230, 6587, 107719, 33611, 48707]]",[23],[0.04283595085144043],[24.249504950495055]
34,mobile,6,"[101, 201]",Labbe+SS,"[[94325, 74557, 49990, 118882, 36300, 3125]]",[27],[0.05025529861450195],[23.813861386138615]
35,mobile,6,"[101, 201]",Labbe+SS,"[[113907, 91247, 37960, 5583, 50356, 70610]]",[23],[0.05079483985900879],[21.318811881188118]
36,mobile,6,"[101, 201]",Labbe+SS,"[[96734, 46036, 37494, 107049, 15083, 77338, 112307]]",[30],[0.06911754608154297],[32.17227722772277]
37,mobile,6,"[101, 201]",Labbe+SS,"[[52213, 65971, 84394, 119386, 64581, 4, 26452, 13334]]",[52],[0.1305561065673828],[32.05544554455446]
38,mobile,6,"[101, 201]",Labbe+SS,"[[76753, 26577, 104997, 11724, 48768, 93362]]",[21],[0.033271074295043945],[23.120792079207924]
39,mobile,6,"[101, 201]",Labbe+SS,"[[47702, 108443, 75836, 31326, 16815, 89643]]",[27],[0.05426836013793945],[23.43762376237624]
