scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[38, 3760, 15475, 28916, 68582, 72607, 56836, 48352, 32747]]",[214723],[360.00150322914124],[8.21359806060791]
1,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[67865, 3245, 16134, 72490, 55773, 2954, 39991, 69022, 22772, 43135]]",[194304],[360.0057396888733],[9.973602077748515]
2,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[25489, 17901, 65926, 33444, 80672, 7761, 53498, 47048]]",[213883],[360.02080488204956],[8.574885109627601]
3,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[33503, 16, 5325, 15597, 80179, 55032, 70734, 41994, 24950]]",[203443],[360.0215504169464],[8.87420797631292]
4,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[4666, 7, 35188, 66648, 47880, 76733, 22995, 52636, 12112]]",[206905],[360.0103933811188],[8.965407879517809]
5,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[18376, 75444, 58748, 65589, 2950, 49837, 23700, 35968]]",[209940],[360.0117163658142],[7.955337478146694]
6,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[70057, 24586, 80315, 16144, 41696, 36807, 7557, 54216, 15658]]",[207160],[360.01907658576965],[8.409330673028926]
7,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[25971, 14333, 5847, 38416, 77702, 41995, 51946, 63039]]",[227738],[360.00459146499634],[9.37202851701491]
8,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[11033, 53103, 35928, 75473, 8124, 27984, 70056, 47406]]",[233726],[360.0033802986145],[7.837990502083656]
9,stationary,8,"[101, 101]",StrapGA+SS_4b,"[[48548, 52864, 32098, 27590, 68611, 13837, 5190, 77955]]",[219460],[333.4332580566406],[7.877812325128234]
