scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[32747, 3760, 69280, 72607, 48352, 28916, 56836, 68582, 15475]]",[244198],[360.0003836154938],[8.107916188003994]
1,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[1142, 55773, 72490, 43135, 39991, 69022, 16134, 22772, 2954]]",[228232],[360.01090383529663],[9.812276970513976]
2,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[25489, 17901, 65926, 33444, 80672, 7761, 53498, 47048]]",[256336],[360.0176899433136],[8.574885109627601]
3,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[65972, 33503, 24950, 5325, 15597, 80179, 41994, 70734, 55032]]",[254392],[360.0164053440094],[8.749660990497855]
4,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[15364, 35188, 22995, 52636, 12112, 4666, 76733, 47880, 66648]]",[240139],[360.00349140167236],[8.96301672529466]
5,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[18376, 75444, 58748, 65589, 49837, 23700, 2950, 35968]]",[247370],[360.0055818557739],[7.97466821103993]
6,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[70057, 41696, 54216, 24586, 80315, 15658, 36807, 7557]]",[241743],[360.00628876686096],[8.465064989222157]
7,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[25971, 14333, 38416, 77702, 41995, 51946, 5847, 63039]]",[264460],[360.0089330673218],[9.27138362166905]
8,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[11033, 27984, 35928, 70056, 47406, 53103, 75473, 8124]]",[265494],[360.02104330062866],[7.742481794451723]
9,stationary,8,"[101, 101]",StrapGA_sort_4b,"[[48548, 52864, 32098, 27590, 68611, 13837, 5190, 77955]]",[150232],[189.93340611457825],[7.877812325128234]
