scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 101]",StrapGA+S_4b,"[[55, 28916, 56836, 2, 32747, 3760, 15475, 68582, 72607, 48352]]",[233744],[360.0061140060425],[8.038885173231069]
1,stationary,8,"[101, 101]",StrapGA+S_4b,"[[35, 72490, 43135, 39991, 69022, 16134, 22772, 2954, 55773]]",[204190],[360.0003921985626],[9.69302926016326]
2,stationary,8,"[101, 101]",StrapGA+S_4b,"[[25489, 17901, 65926, 33444, 80672, 7761, 53498, 47048]]",[233190],[360.0163543224335],[8.574885109627601]
3,stationary,8,"[101, 101]",StrapGA+S_4b,"[[38, 33503, 55032, 16, 15597, 80179, 5325, 70734, 41994, 24950]]",[222498],[360.0173251628876],[8.835287915598048]
4,stationary,8,"[101, 101]",StrapGA+S_4b,"[[4666, 7, 35188, 48, 76733, 66648, 47880, 22995, 52636, 12112]]",[222451],[360.0211856365204],[8.633012903798924]
5,stationary,8,"[101, 101]",StrapGA+S_4b,"[[18376, 75444, 58748, 5, 65589, 2950, 49837, 23700, 35968]]",[229885],[360.0141689777374],[7.855562666147062]
6,stationary,8,"[101, 101]",StrapGA+S_4b,"[[70057, 41696, 54216, 24586, 80315, 15658, 36807, 7557]]",[221881],[360.02548933029175],[8.465064989222157]
7,stationary,8,"[101, 101]",StrapGA+S_4b,"[[25971, 14333, 42, 5847, 38416, 77702, 41995, 51946, 63039]]",[249168],[360.0109975337982],[8.972129262792002]
8,stationary,8,"[101, 101]",StrapGA+S_4b,"[[11033, 27984, 35928, 70056, 47406, 53103, 75473, 8124]]",[243400],[360.01823925971985],[7.742481794451723]
9,stationary,8,"[101, 101]",StrapGA+S_4b,"[[48548, 52864, 32098, 27590, 68611, 13837, 5190, 77955]]",[248390],[360.00870537757874],[7.877812325128234]
