scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 101]",Labbe+SS,"[[3760, 72607, 56836, 28916, 68582, 32747, 48352, 15475]]",[65],[0.12033224105834961],[8.737678259670144]
1,stationary,8,"[101, 101]",Labbe+SS,"[[72490, 39991, 69022, 16134, 22772, 59969, 2954, 55773, 43135]]",[47],[0.0933218002319336],[12.083015392794467]
2,stationary,8,"[101, 101]",Labbe+SS,"[[25489, 65926, 17901, 33444, 7761, 53498, 80672, 47048]]",[66],[0.13159704208374023],[9.734030955852848]
3,stationary,8,"[101, 101]",Labbe+SS,"[[33503, 15597, 80179, 70734, 5325, 55032, 24950, 41994]]",[71],[0.13947153091430664],[9.577243801154712]
4,stationary,8,"[101, 101]",Labbe+SS,"[[4666, 66648, 47880, 76733, 22995, 7, 35188, 52636, 12112]]",[77],[0.1440722942352295],[9.817666259614548]
5,stationary,8,"[101, 101]",Labbe+SS,"[[18376, 75444, 65589, 2950, 49837, 35968, 58748, 23700]]",[68],[0.13287901878356934],[8.852898197362919]
6,stationary,8,"[101, 101]",Labbe+SS,"[[70057, 41696, 54216, 24586, 80315, 15658, 36807, 7557]]",[56],[0.11153435707092285],[8.465064989222157]
7,stationary,8,"[101, 101]",Labbe+SS,"[[25971, 41995, 63039, 51946, 14333, 77702, 5847, 38416]]",[99],[0.14719653129577637],[10.525872406156937]
8,stationary,8,"[101, 101]",Labbe+SS,"[[53103, 11033, 75473, 8124, 27984, 35928, 70056, 47406]]",[101],[0.14291834831237793],[7.792264349153726]
9,stationary,8,"[101, 101]",Labbe+SS,"[[13837, 32098, 52864, 48548, 5190, 77955, 68611, 27590]]",[131],[0.2001636028289795],[9.543208713342647]
