scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",Labbe+SS,"[[64858, 55451, 95777, 64744, 24653, 12298, 104096, 84192, 33566]]",[80],[0.20865273475646973],[39.46]
1,mobile,6,"[100, 200]",Labbe+SS,"[[115453, 15, 47512, 75797, 5462, 49308, 5, 93754, 24972]]",[95],[0.23027467727661133],[27.360000000000003]
2,mobile,6,"[100, 200]",Labbe+SS,"[[17, 114752, 84318, 5367, 104609, 30075, 16, 54943, 74009]]",[73],[0.16863489151000977],[37.78]
3,mobile,6,"[100, 200]",Labbe+SS,"[[64106, 44550, 115001, 9657, 9, 93910, 44378, 12555, 25252]]",[93],[0.22330713272094727],[23.320000000000004]
4,mobile,6,"[100, 200]",Labbe+SS,"[[95306, 15208, 52147, 33051, 106797, 64469]]",[34],[0.062462568283081055],[17.220000000000002]
5,mobile,6,"[100, 200]",Labbe+SS,"[[9, 15541, 54695, 84901, 7, 105145, 27851, 67196]]",[45],[0.10904574394226074],[27.5]
6,mobile,6,"[100, 200]",Labbe+SS,"[[7, 93797, 35950, 64396, 2, 55257, 6064, 64180, 64607, 104557, 65511]]",[78],[0.20631885528564453],[32.459999999999994]
7,mobile,6,"[100, 200]",Labbe+SS,"[[17, 86739, 75864, 54948, 15707, 84110, 47665, 115948, 27778, 12307]]",[137],[0.33048439025878906],[37.54]
8,mobile,6,"[100, 200]",Labbe+SS,"[[12, 27152, 115549, 20, 22, 95208, 11508, 54051, 65261, 84205, 52400, 68259]]",[108],[0.25275087356567383],[46.739999999999995]
9,mobile,6,"[100, 200]",Labbe+SS,"[[3, 44606, 28, 13178, 84762, 113672, 8, 65095, 35915]]",[59],[0.13732290267944336],[35.040000000000006]
