scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[101, 201]",Labbe+SS,"[[70084, 8820, 51958, 98133, 37332]]",[15],[0.025426387786865234],[15.07920792079208]
1,mobile,5,"[101, 201]",Labbe+SS,"[[71543, 53931, 26083, 70937, 2, 97859, 12582]]",[32],[0.07943892478942871],[23.558415841584157]
2,mobile,5,"[101, 201]",Labbe+SS,"[[5429, 70987, 86799, 44077, 26242]]",[16],[0.034685611724853516],[14.128712871287128]
3,mobile,5,"[101, 201]",Labbe+SS,"[[56797, 28598, 95266, 10196, 77736]]",[15],[0.024056434631347656],[15.871287128712872]
4,mobile,5,"[101, 201]",Labbe+SS,"[[7824, 67483, 26201, 95954, 56006, 95244]]",[21],[0.05295920372009277],[16.170297029702972]
5,mobile,5,"[101, 201]",Labbe+SS,"[[55746, 77371, 25503, 14979, 85482]]",[15],[0.02631998062133789],[13.792079207920793]
6,mobile,5,"[101, 201]",Labbe+SS,"[[9334, 52238, 36306, 65513, 84490]]",[16],[0.028947830200195312],[19.277227722772277]
7,mobile,5,"[101, 201]",Labbe+SS,"[[4950, 74150, 85498, 27976, 56947, 76916]]",[22],[0.05904841423034668],[19.992079207920792]
8,mobile,5,"[101, 201]",Labbe+SS,"[[51558, 91993, 64089, 33955, 4750]]",[16],[0.03332090377807617],[19.89108910891089]
9,mobile,5,"[101, 201]",Labbe+SS,"[[77761, 8781, 90115, 36384, 55559]]",[15],[0.0229952335357666],[22.742574257425744]
10,mobile,5,"[101, 201]",Labbe+SS,"[[10488, 75271, 86940, 29893, 57669, 35128]]",[19],[0.0516965389251709],[20.407920792079207]
11,mobile,5,"[101, 201]",Labbe+SS,"[[86756, 45089, 31396, 15622, 67903, 14032]]",[21],[0.04461336135864258],[24.94257425742574]
12,mobile,5,"[101, 201]",Labbe+SS,"[[84711, 3273, 50514, 70725, 31469]]",[16],[0.031226396560668945],[19.81188118811881]
13,mobile,5,"[101, 201]",Labbe+SS,"[[64654, 54062, 37333, 97321, 7073]]",[15],[0.02276015281677246],[15.277227722772277]
14,mobile,5,"[101, 201]",Labbe+SS,"[[68294, 88027, 6340, 55465, 33232]]",[15],[0.026063203811645508],[16.940594059405942]
15,mobile,5,"[101, 201]",Labbe+SS,"[[25777, 88636, 48608, 13351, 66467, 35513]]",[27],[0.05816054344177246],[23.021782178217823]
16,mobile,5,"[101, 201]",Labbe+SS,"[[12653, 51557, 24358, 71303, 94331]]",[15],[0.026163816452026367],[19.07920792079208]
17,mobile,5,"[101, 201]",Labbe+SS,"[[2, 35031, 49588, 96014, 4530, 68013, 46376]]",[27],[0.06422138214111328],[24.944554455445545]
18,mobile,5,"[101, 201]",Labbe+SS,"[[54396, 17360, 31801, 68329, 92417]]",[15],[0.023724794387817383],[16.445544554455445]
19,mobile,5,"[101, 201]",Labbe+SS,"[[85499, 32419, 43579, 73354, 11985]]",[15],[0.025468826293945312],[21.554455445544555]
20,mobile,5,"[101, 201]",Labbe+SS,"[[35653, 64166, 91037, 50606, 11097]]",[15],[0.022819995880126953],[19.891089108910894]
21,mobile,5,"[101, 201]",Labbe+SS,"[[76738, 30298, 91034, 57086, 3712]]",[15],[0.025671005249023438],[18.663366336633665]
22,mobile,5,"[101, 201]",Labbe+SS,"[[29800, 66915, 98360, 11, 8346, 52626]]",[18],[0.04075360298156738],[25.57623762376238]
23,mobile,5,"[101, 201]",Labbe+SS,"[[19, 2925, 24261, 57977, 94128, 75303]]",[35],[0.08396458625793457],[23.873267326732677]
24,mobile,5,"[101, 201]",Labbe+SS,"[[3503, 86067, 37564, 52900, 78309, 92577, 49635]]",[27],[0.06623721122741699],[28.271287128712874]
25,mobile,5,"[101, 201]",Labbe+SS,"[[63802, 25370, 17406, 96053, 51995, 94069]]",[17],[0.03599667549133301],[13.655445544554455]
26,mobile,5,"[101, 201]",Labbe+SS,"[[65682, 87671, 3412, 32647, 56077]]",[15],[0.024678468704223633],[15.89108910891089]
27,mobile,5,"[101, 201]",Labbe+SS,"[[13672, 45903, 76039, 34483, 92403, 74232]]",[20],[0.04036879539489746],[24.546534653465347]
28,mobile,5,"[101, 201]",Labbe+SS,"[[3321, 32876, 87028, 47781, 68410]]",[15],[0.025119304656982422],[16.821782178217823]
29,mobile,5,"[101, 201]",Labbe+SS,"[[76939, 14912, 26656, 9, 85895, 51934]]",[17],[0.03638172149658203],[24.526732673267325]
30,mobile,5,"[101, 201]",Labbe+SS,"[[68116, 33503, 55925, 13248, 88749]]",[16],[0.029384136199951172],[19.673267326732674]
31,mobile,5,"[101, 201]",Labbe+SS,"[[16994, 27510, 98531, 65402, 49183]]",[15],[0.024576425552368164],[16.564356435643568]
32,mobile,5,"[101, 201]",Labbe+SS,"[[36490, 67245, 55013, 12337, 95452]]",[15],[0.02923107147216797],[19.574257425742573]
33,mobile,5,"[101, 201]",Labbe+SS,"[[66782, 94397, 11244, 23282, 14919, 54961]]",[20],[0.044675588607788086],[28.091089108910893]
34,mobile,5,"[101, 201]",Labbe+SS,"[[85557, 32276, 48110, 11897, 65494, 11429]]",[21],[0.047000885009765625],[25.734653465346536]
35,mobile,5,"[101, 201]",Labbe+SS,"[[6572, 92701, 44503, 75700, 36451]]",[15],[0.02725815773010254],[15.257425742574258]
36,mobile,5,"[101, 201]",Labbe+SS,"[[87904, 16280, 27835, 75229, 56192, 67922]]",[25],[0.058217763900756836],[23.635643564356435]
