scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 201]",Labbe,"[[51958, 98133, 70084, 37332, 8820]]",[15],[0.016214370727539062],[7.364303739944308]
1,stationary,5,"[101, 201]",Labbe,"[[46875, 26083, 70937, 53931, 17417, 97859, 12582]]",[33],[0.0588226318359375],[10.80767529931399]
2,stationary,5,"[101, 201]",Labbe,"[[70987, 86799, 44077, 26242, 5429]]",[16],[0.020840167999267578],[8.957223571173035]
3,stationary,5,"[101, 201]",Labbe,"[[28598, 10196, 77736, 56797, 95266]]",[15],[0.015027523040771484],[8.275981449844814]
4,stationary,5,"[101, 201]",Labbe,"[[67483, 7824, 26201, 48278, 95244, 56006]]",[21],[0.03364372253417969],[11.916569881628057]
5,stationary,5,"[101, 201]",Labbe,"[[77371, 55746, 14979, 25503, 85482]]",[18],[0.02358531951904297],[8.15416634436881]
6,stationary,5,"[101, 201]",Labbe,"[[9334, 65513, 84490, 52238, 36306]]",[15],[0.018768310546875],[8.842273636619645]
7,stationary,5,"[101, 201]",Labbe,"[[4950, 72952, 85498, 27976, 56947, 76916]]",[25],[0.042510986328125],[10.58404695114287]
8,stationary,5,"[101, 201]",Labbe,"[[91993, 51558, 4750, 64089, 33955]]",[17],[0.0221865177154541],[8.31124167867226]
9,stationary,5,"[101, 201]",Labbe,"[[36384, 77761, 55559, 90115, 8781]]",[15],[0.015500068664550781],[7.929542352657506]
10,stationary,5,"[101, 201]",Labbe,"[[10488, 75271, 86940, 24087, 57669, 35128]]",[20],[0.03326916694641113],[8.491631986599158]
11,stationary,5,"[101, 201]",Labbe,"[[31396, 86756, 45089, 15611, 67903, 14032]]",[24],[0.03540468215942383],[9.198260611354716]
12,stationary,5,"[101, 201]",Labbe,"[[84711, 3273, 50514, 31469, 70725]]",[17],[0.023670434951782227],[6.61482831747225]
13,stationary,5,"[101, 201]",Labbe,"[[64654, 37333, 54062, 97321, 7073]]",[15],[0.017878055572509766],[8.676229911275428]
14,stationary,5,"[101, 201]",Labbe,"[[68294, 88027, 33232, 6340, 55465]]",[16],[0.02276301383972168],[9.008344093171678]
15,stationary,5,"[101, 201]",Labbe,"[[45884, 13351, 35513, 88636, 48608, 66467]]",[28],[0.04688000679016113],[11.329033192549602]
16,stationary,5,"[101, 201]",Labbe,"[[12653, 51557, 71303, 24358, 94331]]",[15],[0.018962383270263672],[8.504860075393527]
17,stationary,5,"[101, 201]",Labbe,"[[54755, 96014, 68013, 31136, 46376, 4530, 35031]]",[34],[0.06247544288635254],[12.136320500326628]
18,stationary,5,"[101, 201]",Labbe,"[[31801, 17360, 68329, 54396, 92417]]",[15],[0.016078710556030273],[8.783931179802016]
19,stationary,5,"[101, 201]",Labbe,"[[85499, 32419, 43579, 73354, 11985]]",[15],[0.017273426055908203],[8.174208272801767]
20,stationary,5,"[101, 201]",Labbe,"[[64166, 35653, 91037, 50606, 11097]]",[15],[0.017145395278930664],[9.939506908454517]
21,stationary,5,"[101, 201]",Labbe,"[[76738, 30298, 3712, 91034, 57086]]",[15],[0.01770758628845215],[8.399544885843106]
22,stationary,5,"[101, 201]",Labbe,"[[29800, 66915, 98360, 3149, 52626, 8346]]",[20],[0.03594326972961426],[8.781334029093827]
23,stationary,5,"[101, 201]",Labbe,"[[25698, 57977, 94128, 2925, 24261, 75303]]",[26],[0.04042696952819824],[8.400920284384549]
24,stationary,5,"[101, 201]",Labbe,"[[3503, 97993, 37564, 48485, 92577, 78309, 49635]]",[27],[0.048258304595947266],[12.050446164726031]
25,stationary,5,"[101, 201]",Labbe,"[[63802, 25370, 17406, 49964, 94069, 51995]]",[17],[0.030689239501953125],[8.439357145706026]
26,stationary,5,"[101, 201]",Labbe,"[[65682, 87671, 3412, 32647, 56077]]",[17],[0.020237445831298828],[8.652035684868842]
27,stationary,5,"[101, 201]",Labbe,"[[13672, 45903, 77462, 92403, 74232, 34483]]",[18],[0.030956745147705078],[9.712988496534894]
28,stationary,5,"[101, 201]",Labbe,"[[87028, 32876, 68410, 3321, 47781]]",[15],[0.018241167068481445],[9.401442707175075]
29,stationary,5,"[101, 201]",Labbe,"[[76939, 14912, 26656, 98610, 51934, 85895]]",[17],[0.03130602836608887],[10.242038766464384]
30,stationary,5,"[101, 201]",Labbe,"[[68116, 33503, 55925, 88749, 13248]]",[15],[0.01897716522216797],[8.04613778142646]
31,stationary,5,"[101, 201]",Labbe,"[[16994, 65402, 49183, 27510, 98531]]",[15],[0.014933347702026367],[8.221156356358291]
32,stationary,5,"[101, 201]",Labbe,"[[36490, 67245, 12337, 55013, 95452]]",[15],[0.017086505889892578],[9.828121600764813]
33,stationary,5,"[101, 201]",Labbe,"[[94397, 66782, 36385, 54961, 14919, 23282]]",[21],[0.035124778747558594],[12.309668184034896]
34,stationary,5,"[101, 201]",Labbe,"[[85557, 32276, 48110, 17148, 65494, 11429]]",[21],[0.03147697448730469],[12.110713384647182]
35,stationary,5,"[101, 201]",Labbe,"[[92701, 44503, 36451, 6572, 75700]]",[15],[0.015173912048339844],[10.024267149443673]
36,stationary,5,"[101, 201]",Labbe,"[[87904, 27835, 16280, 77652, 56192, 67922]]",[21],[0.034863948822021484],[9.794178020363987]
37,stationary,5,"[101, 201]",Labbe,"[[64425, 36726, 44874, 6015, 92558]]",[16],[0.024462223052978516],[8.70597289812447]
38,stationary,5,"[101, 201]",Labbe,"[[15883, 86772, 54183, 64894, 32037]]",[15],[0.015958070755004883],[8.076479090322364]
39,stationary,5,"[101, 201]",Labbe,"[[89560, 27620, 9847, 77755, 47192]]",[16],[0.020916461944580078],[7.949142059477249]
