scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[98133, 51958, 70084, 8820, 37332]]",[4252],[7.385297060012817],[6.502712533025459]
1,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[97867, 12582, 70335, 53931, 26083, 70937, 97859]]",[94157],[172.04002141952515],[8.194203050065749]
2,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[5429, 70987, 86799, 44077, 26242]]",[23013],[39.261738300323486],[7.98930814006541]
3,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[56797, 28598, 95266, 77736, 10196]]",[2847],[4.7114996910095215],[6.867294972485835]
4,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[67483, 53405, 95244, 56006, 26201, 7824]]",[66001],[116.25322151184082],[7.9896465074898]
5,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[77371, 25503, 14979, 85482, 55746]]",[23938],[41.024521827697754],[7.537149825898728]
6,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[65513, 50796, 9334, 84490, 36306, 52238]]",[19715],[34.77927756309509],[7.398816261669197]
7,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[4950, 73663, 85498, 27976, 56947, 76916]]",[201654],[360.0037913322449],[8.006131986108157]
8,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[91993, 51558, 4750, 64089, 33955]]",[38318],[70.534255027771],[8.31124167867226]
9,stationary,5,"[101, 201]",StrapGA_sort_4b,"[[90115, 36384, 77761, 55559, 8781]]",[6080],[10.327421426773071],[7.885526071680654]
