scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[98133, 51958, 2, 70084, 8820, 37332]]",[23539],[42.87352633476257],[6.455646885031522]
1,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[11, 70937, 53931, 26083, 3, 97859, 12582]]",[175888],[360.0053074359894],[8.280962334056891]
2,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[5429, 70987, 86799, 44077, 26242]]",[193242],[360.0007543563843],[7.98930814006541]
3,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[56797, 28598, 95266, 77736, 10196]]",[27747],[51.5743465423584],[6.867294972485835]
4,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[2, 67483, 7824, 11, 95244, 56006, 26201]]",[134909],[265.6940596103668],[7.27905789365863]
5,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[77371, 25503, 14979, 85482, 55746]]",[32115],[63.29461622238159],[7.537149825898728]
6,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[10, 9334, 84490, 36306, 65513, 52238]]",[36668],[69.96998763084412],[7.348973937081818]
7,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[11, 91926, 27976, 76916, 4950, 85498, 56947]]",[176396],[360.02001428604126],[8.103233973814708]
8,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[10, 67915, 91993, 33955, 64089, 51558, 4750]]",[82060],[169.4420702457428],[7.991850488492757]
9,stationary,5,"[101, 201]",StrapGA+S_sort_4b,"[[90115, 36384, 77761, 55559, 8781]]",[107081],[205.46262288093567],[7.885526071680654]
