scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[101, 201]",Labbe+S,"[[126687, 107130, 46366, 31321, 91526, 15545, 73462, 93870]]",[57],[0.13313961029052734],[25.342574257425746]
1,mobile,7,"[101, 201]",Labbe+S,"[[98161, 108795, 23701, 11032, 43569, 74691, 127132]]",[36],[0.06847357749938965],[20.964356435643566]
2,mobile,7,"[101, 201]",Labbe+S,"[[9992, 85248, 63434, 119212, 48710, 126204, 31972]]",[51],[0.08376717567443848],[20.390099009900993]
3,mobile,7,"[101, 201]",Labbe+S,"[[98960, 16081, 69547, 110044, 44754, 139042, 30327]]",[47],[0.08489513397216797],[28.251485148514853]
4,mobile,7,"[101, 201]",Labbe+S,"[[90677, 58294, 133439, 76650, 26243, 73636, 8384, 108804]]",[37],[0.07779622077941895],[28.01584158415842]
5,mobile,7,"[101, 201]",Labbe+S,"[[95878, 37674, 15627, 66644, 110210, 47427, 129799]]",[73],[0.10733389854431152],[24.013861386138615]
6,mobile,7,"[101, 201]",Labbe+S,"[[129206, 53125, 76947, 110747, 85353, 27627, 16181]]",[41],[0.07648205757141113],[28.19207920792079]
7,mobile,7,"[101, 201]",Labbe+S,"[[14469, 23773, 70339, 105900, 126031, 47180, 94351]]",[44],[0.0706024169921875],[24.350495049504953]
8,mobile,7,"[101, 201]",Labbe+S,"[[25709, 65046, 95347, 116495, 5638, 51255, 138308, 14038]]",[39],[0.0832223892211914],[28.233663366336636]
9,mobile,7,"[101, 201]",Labbe+S,"[[139154, 98715, 104533, 4, 76370, 4580, 51607, 34474, 50581]]",[53],[0.5677597522735596],[32.908910891089114]
10,mobile,7,"[101, 201]",Labbe+S,"[[54739, 16010, 105658, 89428, 67197, 29102, 131462]]",[32],[0.0669863224029541],[24.231683168316835]
11,mobile,7,"[101, 201]",Labbe+S,"[[104145, 78654, 126538, 26468, 57244, 11947, 94054]]",[29],[0.06128191947937012],[28.62772277227723]
12,mobile,7,"[101, 201]",Labbe+S,"[[138148, 55849, 10879, 24733, 108926, 71480, 96984]]",[38],[0.17455673217773438],[25.55841584158416]
13,mobile,7,"[101, 201]",Labbe+S,"[[58425, 65789, 127231, 2754, 92771, 116662, 31118]]",[31],[0.06508851051330566],[27.4]
14,mobile,7,"[101, 201]",Labbe+S,"[[24218, 27, 50719, 126492, 67296, 4021, 118738, 95898]]",[61],[0.3124711513519287],[30.748514851485147]
15,mobile,7,"[101, 201]",Labbe+S,"[[71177, 131622, 109827, 8838, 92570, 37932, 48376]]",[62],[0.09923028945922852],[22.726732673267332]
16,mobile,7,"[101, 201]",Labbe+S,"[[26947, 108528, 77037, 84909, 131729, 53288, 10372]]",[49],[0.08080482482910156],[23.81584158415842]
17,mobile,7,"[101, 201]",Labbe+S,"[[75458, 110307, 23491, 84089, 134000, 16503, 49269, 130309]]",[46],[0.09618186950683594],[34.392079207920794]
18,mobile,7,"[101, 201]",Labbe+S,"[[24608, 43132, 127039, 91217, 117895, 12269, 74847]]",[84],[0.12478089332580566],[21.360396039603962]
19,mobile,7,"[101, 201]",Labbe+S,"[[114067, 138757, 43350, 4918, 67697, 93625, 24578]]",[30],[0.060356855392456055],[24.390099009900997]
20,mobile,7,"[101, 201]",Labbe+S,"[[28999, 12747, 16, 131434, 77610, 87248, 116114, 45951]]",[41],[0.09031391143798828],[27.263366336633666]
21,mobile,7,"[101, 201]",Labbe+S,"[[83953, 4523, 66530, 33466, 114233, 129873, 57850]]",[46],[0.0840609073638916],[24.984158415841584]
22,mobile,7,"[101, 201]",Labbe+S,"[[131864, 33, 73219, 6809, 85365, 35066, 56890, 114951]]",[56],[0.11680126190185547],[25.639603960396038]
23,mobile,7,"[101, 201]",Labbe+S,"[[104182, 139177, 98103, 6, 58429, 70624, 7740, 25342]]",[39],[0.0894474983215332],[32.49108910891089]
24,mobile,7,"[101, 201]",Labbe+S,"[[34800, 72528, 47892, 5943, 137881, 95177, 104935]]",[85],[0.12901592254638672],[20.64752475247525]
25,mobile,7,"[101, 201]",Labbe+S,"[[93363, 130039, 112781, 11012, 30006, 66666, 57423, 116241, 55879]]",[61],[0.1409142017364502],[35.6019801980198]
