scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,10,"[100, 100]",StrapGA_4b,"[[25912, 42902, 48455, 81701, 26908, 73848, 98978, 11250, 46674, 36336, 54015, 68647, 74367, 1977, 11730, 2058]]",[193584],[360.0303723812103],[16.387166261672974]
1,stationary,10,"[100, 100]",StrapGA_4b,"[[45026, 8111, 78350, 8726, 98601, 15378, 68578, 21370, 41217, 86225, 33714, 52346, 22971, 55850, 12948, 85574, 76218, 57850, 5441, 58735, 6146]]",[197507],[360.0269751548767],[19.289233672618867]
2,stationary,10,"[100, 100]",StrapGA_4b,"[[14729, 7226, 98703, 45272, 58678, 88352, 8829, 46178, 55952, 68575, 33058, 21409, 13532, 56038, 73803, 46108, 5363, 28627, 71221, 13623]]",[180766],[360.0306260585785],[17.244281322956088]
3,stationary,10,"[100, 100]",StrapGA_4b,"[[45824, 12129, 23053, 81377, 63876, 31905, 76369, 58864, 48733, 5742, 16217, 32809, 98709]]",[199070],[360.0156407356262],[13.255787410736083]
4,stationary,10,"[100, 100]",StrapGA_4b,"[[74826, 95351, 34674, 81576, 21803, 91249, 3550, 32026, 44273, 58807, 75110, 66248, 78735, 26321, 33421, 18677]]",[194731],[360.0190575122833],[16.54877893686295]
5,stationary,10,"[100, 100]",StrapGA_4b,"[[26230, 68628, 58752, 88676, 91466, 16453, 33968, 1542, 41210, 64701, 76378, 27409, 15243]]",[210141],[360.01253366470337],[12.29962595462799]
6,stationary,10,"[100, 100]",StrapGA_4b,"[[38550, 98973, 26154, 13833, 41471, 8302, 18825, 64130, 51748, 73205, 26573, 64164, 84539, 35912, 27749, 16672, 28737, 16670]]",[191226],[360.0317471027374],[19.188684997558592]
7,stationary,10,"[100, 100]",StrapGA_4b,"[[86128, 48739, 31302, 53601, 65575, 1349, 92826, 51873, 73803, 88565, 6227, 12149, 28511, 5635, 75708]]",[184887],[360.00505208969116],[16.42567485690117]
8,stationary,10,"[100, 100]",StrapGA_4b,"[[54549, 34426, 47839, 8312, 55049, 65903, 95975, 42668, 88636, 71203, 52130, 15251, 28365, 63603, 76002, 61904, 75201]]",[184950],[360.0161440372467],[17.29112462043762]
9,stationary,10,"[100, 100]",StrapGA_4b,"[[93833, 21577, 31353, 6373, 74073, 43104, 18847, 96002, 84236, 8404, 16728, 67275, 56751, 21730]]",[198890],[360.026652097702],[15.977348117828369]
10,stationary,10,"[100, 100]",StrapGA_4b,"[[85601, 45576, 66151, 38451, 98828, 6527, 58004, 22730, 43304, 77977, 13457]]",[221733],[360.0253665447235],[13.019254016876221]
