scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",Labbe+S,"[[21, 66041, 78743, 12, 44212, 53237, 23872, 1708, 18618, 36585]]",[114],[0.24755644798278809],[12.58315065383911]
1,stationary,8,"[100, 100]",Labbe+S,"[[11, 38413, 58239, 68374, 71339, 44871, 1380, 22514, 45321, 15789]]",[107],[0.22947907447814941],[12.290081939697266]
2,stationary,8,"[100, 100]",Labbe+S,"[[34440, 54576, 1871, 24701, 61308, 27071, 15204, 71735, 37730, 72435, 45230, 18101, 45019]]",[199],[0.4479517936706543],[13.805031738281247]
3,stationary,8,"[100, 100]",Labbe+S,"[[1509, 46977, 17, 74079, 38717, 67643, 51275, 13039, 24007]]",[84],[0.17180919647216797],[10.50760259628296]
4,stationary,8,"[100, 100]",Labbe+S,"[[7535, 61775, 37, 14276, 65808, 41576, 38305, 73443, 23115, 57476]]",[231],[0.48880791664123535],[10.284770102500916]
5,stationary,8,"[100, 100]",Labbe+S,"[[23, 48705, 14793, 24836, 68371, 24326, 4, 71722, 51995, 33668, 8432]]",[130],[0.2864506244659424],[13.874411697387695]
6,stationary,8,"[100, 100]",Labbe+S,"[[45907, 14069, 61474, 16, 58341, 35243, 42305, 78316, 42542, 3907, 27086]]",[118],[0.2523343563079834],[12.701126260757446]
7,stationary,8,"[100, 100]",Labbe+S,"[[3, 65369, 24943, 32234, 12501, 55906, 78799, 48671, 52676, 26299, 6725]]",[182],[0.39449548721313477],[12.410392770767212]
8,stationary,8,"[100, 100]",Labbe+S,"[[74941, 1773, 38, 27372, 64674, 45799, 58501, 18028, 75424, 32123]]",[144],[0.28964686393737793],[11.783385791778564]
9,stationary,8,"[100, 100]",Labbe+S,"[[31, 28492, 13, 31817, 8621, 71543, 56023, 61584, 44468, 15095]]",[155],[0.3356435298919678],[11.303749580383302]
10,stationary,8,"[100, 100]",Labbe+S,"[[18479, 44, 22542, 75939, 61278, 42012, 4669, 35010, 58409, 8643, 54077, 8621]]",[106],[0.22220540046691895],[13.694078826904295]
11,stationary,8,"[100, 100]",Labbe+S,"[[68836, 32, 11794, 73968, 8705, 38273, 4693, 27705, 52826, 46342]]",[124],[0.2627382278442383],[10.826049709320069]
12,stationary,8,"[100, 100]",Labbe+S,"[[78340, 38, 22479, 38778, 42839, 65538, 16276, 62314, 5521, 58213]]",[89],[0.18858551979064941],[13.013141870498657]
13,stationary,8,"[100, 100]",Labbe+S,"[[38, 4641, 61400, 78442, 24011, 51335, 31, 37114, 16282, 42274]]",[86],[0.18088364601135254],[12.732469806671142]
14,stationary,8,"[100, 100]",Labbe+S,"[[47670, 17704, 72417, 61591, 2642, 58442, 19, 15413, 38316, 24070]]",[87],[0.1759192943572998],[11.145742378234864]
