scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[7, 26, 66041, 44212, 1708, 53237, 18618, 23872, 78743, 36585]]",[181913],[360.0289080142975],[10.201310119628907]
1,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[8, 20, 38413, 58239, 68374, 45321, 1380, 71339, 22514, 15789]]",[182573],[360.02978515625],[10.115715866088866]
2,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[74227, 37730, 54576, 1871, 44, 27071, 61308, 13, 72435, 45019, 18101]]",[174463],[360.01476788520813],[11.597401847839357]
3,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[1509, 17, 46977, 74079, 51275, 67643, 13039, 38717, 24007]]",[184386],[360.007287979126],[9.755222339630127]
4,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[7535, 29, 15202, 38305, 73443, 57476, 61278, 14276, 65808, 41576, 23115]]",[174285],[360.04340076446533],[10.271036033630374]
5,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[14611, 23, 24836, 68371, 48705, 14793, 24326, 6, 71722, 51995, 33668, 8432]]",[172917],[360.01919960975647],[12.49698450088501]
6,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[45607, 14069, 61474, 16, 35243, 78316, 42542, 58341, 3907, 27086]]",[178292],[360.0362241268158],[10.866286172866822]
7,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[8, 4, 55593, 78799, 48671, 52676, 26299, 12501, 65369, 6725, 32234]]",[177641],[360.03035974502563],[10.567980017662046]
8,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[1, 19, 64674, 58501, 45799, 18028, 32123, 75424, 1773, 27372]]",[187111],[360.04266119003296],[9.638274316787719]
9,stationary,8,"[100, 100]",StrapGA+S_sort_4b,"[[3900, 33, 28492, 4, 15095, 71543, 31817, 56023, 8621, 61584, 44468]]",[169051],[360.0335419178009],[10.488413214683533]
