scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[31321, 78323, 107130, 126687, 93870, 46366, 15545, 73462]]",[189812],[360.0011212825775],[13.005069030157411]
1,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[23701, 112655, 98161, 11032, 43569, 74691, 108795, 127132]]",[200190],[360.00137519836426],[9.324460469614163]
2,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[63434, 2, 85248, 119212, 48710, 31972, 126204, 9992]]",[207751],[360.0217065811157],[11.587383024527293]
3,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[16081, 98960, 110044, 69547, 44754, 139042, 30327]]",[207871],[360.00209617614746],[10.211432149150584]
4,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[72083, 26243, 108804, 138408, 90677, 58294, 73636, 133439, 8384]]",[187479],[360.0313560962677],[10.869571712229511]
5,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[66644, 37674, 129799, 95878, 47427, 110210, 15627]]",[162372],[282.18338108062744],[8.040493185213297]
6,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[16181, 129206, 64915, 53125, 27627, 110747, 76947, 85353]]",[190507],[360.0050964355469],[10.256137598623143]
7,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[14469, 105900, 23773, 126031, 70339, 94351, 47180]]",[211631],[360.0044298171997],[10.835838453840502]
8,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[65046, 25709, 10598, 51255, 138308, 95347, 116495, 14038]]",[186142],[360.0163381099701],[10.921927316117994]
9,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[98715, 104533, 139154, 14, 34474, 50581, 75543, 4580, 76370]]",[178209],[360.00957560539246],[12.291828238609993]
10,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[54739, 25, 16010, 67197, 105658, 89428, 131462, 29102]]",[209267],[360.002681016922],[9.543190857915594]
11,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[104145, 15001, 78654, 126538, 26468, 57244, 11947, 94054]]",[195100],[360.02832770347595],[13.136209181983874]
12,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[119120, 138148, 96984, 71480, 109722, 55849, 10879, 24733, 108926]]",[193093],[360.0013122558594],[10.468133414617858]
13,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[65789, 127231, 2754, 116662, 58425, 92771, 31118]]",[191538],[360.01682353019714],[10.887044136122903]
14,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[64845, 95898, 126492, 24218, 4021, 50719, 118738, 67296]]",[187390],[360.0187575817108],[12.957750392196202]
15,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[92570, 131622, 71177, 109827, 48376, 8838, 37932]]",[206857],[360.00071144104004],[8.291072698158793]
16,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[26947, 77037, 84909, 131729, 10372, 53288, 108528]]",[203691],[360.0100419521332],[10.432542441150929]
17,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[75458, 110307, 41, 16503, 23491, 84089, 49269, 130309]]",[206592],[360.0005929470062],[12.757463640269668]
18,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[24608, 117895, 74847, 12269, 127039, 91217, 43132]]",[153809],[251.13887858390808],[8.95729070984491]
19,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[114067, 94823, 138757, 24578, 43350, 67697, 4918, 93625]]",[191424],[360.0089497566223],[10.927966916679155]
20,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[28999, 111869, 4, 87990, 45951, 87248, 131434, 77610, 12747, 116114]]",[176702],[360.0007903575897],[12.34670862821069]
21,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[83953, 33466, 4523, 66530, 129873, 114233, 57850]]",[194430],[360.0143983364105],[11.756897637395577]
22,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[131864, 71707, 6809, 30073, 114951, 73219, 85365, 35066, 56890]]",[190276],[360.01287722587585],[11.953054360115882]
23,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[6, 139177, 104182, 58429, 98103, 70624, 25342, 7740]]",[191739],[360.0178325176239],[13.637977350820409]
24,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[47892, 5943, 72528, 104935, 34800, 137881, 95177]]",[217725],[360.0099549293518],[9.013071507746629]
25,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[93363, 3, 130039, 66084, 30006, 55879, 116241, 11012, 66666]]",[189289],[360.02229380607605],[11.376870852177687]
26,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[116862, 130598, 96413, 27146, 66804, 55860, 2913, 128016]]",[195989],[360.009414434433],[11.56914001502613]
27,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[31908, 108207, 47558, 8641, 74880, 130874, 89942]]",[190820],[360.020742893219],[11.343924290118832]
28,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[109917, 57008, 130986, 94932, 17702, 27617, 118963, 70544]]",[196621],[360.01172709465027],[13.005122870265849]
29,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[137311, 91282, 9132, 66791, 104607, 54962, 36376]]",[219724],[360.0123817920685],[9.712577842485787]
30,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[66096, 98613, 24549, 138057, 113103, 53737, 12483]]",[207261],[360.0147602558136],[11.059603326627524]
31,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[106645, 70901, 84245, 10373, 50269, 35916, 130536, 73327]]",[190147],[360.000599861145],[11.093713775483689]
32,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[83948, 104001, 11480, 37473, 73059, 137460, 51783]]",[202796],[360.0054814815521],[12.113375544784095]
33,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[84247, 28928, 118482, 139278, 49377, 7313, 76508]]",[195598],[303.07510113716125],[8.540901763840477]
34,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[105749, 91337, 11474, 51192, 78574, 125299, 32129, 48170]]",[193457],[360.01742029190063],[12.58740496493802]
35,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[139659, 66126, 106087, 53074, 92032, 6703, 35910]]",[200256],[360.00104451179504],[9.723533133705063]
36,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[86861, 54293, 69854, 124713, 9033, 116292, 37471]]",[218151],[360.01027393341064],[8.872443372896402]
37,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[76106, 7435, 51751, 83986, 25395, 113835, 137039]]",[207503],[360.01896572113037],[10.877582553825755]
38,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[92980, 64135, 26207, 107707, 45736, 96966, 12433, 133793]]",[188748],[360.0188457965851],[11.182422728585724]
39,stationary,7,"[101, 201]",StrapGA+SS_4b,"[[107591, 45988, 137553, 5014, 88455, 36550, 78703]]",[188653],[329.58850598335266],[10.212568286857984]
