scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[31321, 39, 72694, 126687, 34, 93870, 107130, 15545, 46366, 73462]]",[184031],[360.0334122180939],[10.895691711123627]
1,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[23701, 34, 98161, 108795, 11032, 43569, 74691, 127132]]",[205223],[360.00098633766174],[9.254738813343614]
2,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[63434, 9992, 85248, 119212, 48710, 31972, 126204]]",[207850],[360.0013737678528],[11.174480026547272]
3,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[16081, 98960, 110044, 30327, 69547, 44754, 139042]]",[204729],[360.0203523635864],[10.279117739082562]
4,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[23, 133173, 26243, 73636, 90677, 58294, 8384, 108804, 133439]]",[183826],[360.04477071762085],[10.958388137817384]
5,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[66644, 37674, 129799, 95878, 47427, 110210, 15627]]",[209322],[360.0052270889282],[8.040493185213297]
6,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[16181, 129206, 53125, 27627, 113980, 76947, 110747, 85353]]",[188071],[360.0250713825226],[10.333495957780592]
7,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[14469, 105900, 70339, 23773, 126031, 94351, 47180]]",[208155],[360.02439975738525],[10.700139738781617]
8,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[8, 65046, 25709, 1, 51255, 138308, 14038, 95347, 116495]]",[187624],[360.009733915329],[9.23389610252758]
9,stationary,7,"[101, 201]",StrapGA+S_sort_4b,"[[39, 67309, 98715, 13833, 76370, 4580, 104533, 139154, 53198, 34474, 50581]]",[169704],[360.0328757762909],[12.072080179724365]
