scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 201]",StrapGA_4b,"[[107130, 126687, 91520, 15545, 46366, 31321, 73462, 93870]]",[234079],[360.01914858818054],[12.62840216325061]
1,stationary,7,"[101, 201]",StrapGA_4b,"[[71841, 98161, 23701, 108795, 11032, 43569, 127132, 74691]]",[251182],[360.0030117034912],[10.156384039397288]
2,stationary,7,"[101, 201]",StrapGA_4b,"[[63434, 9992, 85248, 119212, 48710, 31972, 126204]]",[260314],[360.00842785835266],[11.174480026547272]
3,stationary,7,"[101, 201]",StrapGA_4b,"[[16081, 98960, 110044, 69547, 44754, 139042, 30327]]",[255589],[360.00054812431335],[10.211432149150584]
4,stationary,7,"[101, 201]",StrapGA_4b,"[[90677, 58294, 6586, 73066, 26243, 108804, 133439, 8384, 73636]]",[233864],[360.00917744636536],[10.791090916170932]
5,stationary,7,"[101, 201]",StrapGA_4b,"[[66644, 37674, 129799, 95878, 47427, 110210, 15627]]",[33080],[45.82079553604126],[8.040493185213297]
6,stationary,7,"[101, 201]",StrapGA_4b,"[[16181, 129206, 53125, 27627, 112955, 76947, 110747, 85353]]",[236569],[360.01681542396545],[9.889447633346709]
7,stationary,7,"[101, 201]",StrapGA_4b,"[[14469, 105900, 70339, 23773, 126031, 94351, 47180]]",[267753],[360.01942706108093],[10.700139738781617]
8,stationary,7,"[101, 201]",StrapGA_4b,"[[25709, 4851, 51255, 138308, 14038, 65046, 95347, 116495]]",[232225],[360.01935148239136],[10.384358185116607]
9,stationary,7,"[101, 201]",StrapGA_4b,"[[139154, 51128, 67521, 98715, 4580, 104533, 76370, 34474, 50581]]",[224498],[360.01058745384216],[11.258576259046498]
10,stationary,7,"[101, 201]",StrapGA_4b,"[[54739, 83916, 16010, 105658, 67197, 89428, 131462, 29102]]",[246741],[360.0139374732971],[9.31870183472586]
11,stationary,7,"[101, 201]",StrapGA_4b,"[[76496, 126538, 26468, 11947, 104145, 57244, 78654, 94054]]",[242518],[360.0197410583496],[12.98137156420415]
12,stationary,7,"[101, 201]",StrapGA_4b,"[[138148, 110515, 55849, 10879, 24733, 108926, 71480, 96984]]",[238790],[360.0205795764923],[10.197111465907332]
13,stationary,7,"[101, 201]",StrapGA_4b,"[[130588, 2754, 65789, 116662, 58425, 92771, 127231, 31118]]",[240258],[360.01410603523254],[10.363157457408338]
14,stationary,7,"[101, 201]",StrapGA_4b,"[[49565, 67296, 95898, 126492, 24218, 4021, 50719, 118738]]",[236594],[360.0044467449188],[12.681873015602035]
15,stationary,7,"[101, 201]",StrapGA_4b,"[[92570, 131622, 71177, 109827, 48376, 8838, 37932]]",[24862],[34.39020657539368],[8.291072698158793]
16,stationary,7,"[101, 201]",StrapGA_4b,"[[26947, 77037, 84909, 131729, 10372, 53288, 108528]]",[263441],[360.0127327442169],[10.432542441150929]
17,stationary,7,"[101, 201]",StrapGA_4b,"[[75458, 110307, 136497, 84089, 49269, 130309, 16503, 23491]]",[246900],[360.00577759742737],[12.436223116015444]
18,stationary,7,"[101, 201]",StrapGA_4b,"[[24608, 117895, 74847, 12269, 127039, 91217, 43132]]",[27872],[37.31201386451721],[8.95729070984491]
19,stationary,7,"[101, 201]",StrapGA_4b,"[[114067, 92803, 138757, 24578, 43350, 4918, 93625, 67697]]",[240474],[360.0186023712158],[10.772976408854571]
20,stationary,7,"[101, 201]",StrapGA_4b,"[[76579, 133085, 77610, 10340, 28999, 12747, 116114, 83969, 45951, 87248, 131434]]",[220573],[360.0020442008972],[11.455372189059116]
21,stationary,7,"[101, 201]",StrapGA_4b,"[[83953, 33466, 4523, 66530, 129873, 114233, 57850]]",[238893],[360.00847697257996],[11.756897637395577]
22,stationary,7,"[101, 201]",StrapGA_4b,"[[110856, 9392, 73219, 85365, 6809, 35066, 114951, 131864, 56890]]",[237078],[360.0064740180969],[12.112144572191898]
23,stationary,7,"[101, 201]",StrapGA_4b,"[[26314, 139177, 104182, 58429, 98103, 70624, 25342, 7740]]",[247639],[360.0188343524933],[13.749655936968209]
24,stationary,7,"[101, 201]",StrapGA_4b,"[[47892, 5943, 72528, 104935, 34800, 137881, 95177]]",[255387],[360.0059161186218],[9.013071507746629]
25,stationary,7,"[101, 201]",StrapGA_4b,"[[76508, 93363, 55879, 130039, 116241, 11012, 30006, 66666]]",[226972],[360.00318789482117],[11.43809548557395]
26,stationary,7,"[101, 201]",StrapGA_4b,"[[116862, 124763, 55860, 66804, 27146, 2913, 128016, 96413]]",[240745],[360.00242280960083],[11.441378986245335]
27,stationary,7,"[101, 201]",StrapGA_4b,"[[31908, 108207, 47558, 8641, 74880, 130874, 89942]]",[239602],[360.0110020637512],[11.343924290118832]
28,stationary,7,"[101, 201]",StrapGA_4b,"[[17702, 27617, 129808, 70544, 57008, 94932, 118963, 130986]]",[241374],[360.017457485199],[12.61052999968576]
29,stationary,7,"[101, 201]",StrapGA_4b,"[[137311, 91282, 9132, 66791, 104607, 54962, 36376]]",[241189],[326.0613052845001],[9.712577842485787]
30,stationary,7,"[101, 201]",StrapGA_4b,"[[66096, 98613, 24549, 138057, 113103, 53737, 12483]]",[248419],[360.00999784469604],[11.059603326627524]
31,stationary,7,"[101, 201]",StrapGA_4b,"[[27090, 73327, 84245, 10373, 50269, 106645, 35916, 130536]]",[233383],[360.00526905059814],[10.703140330550694]
32,stationary,7,"[101, 201]",StrapGA_4b,"[[83948, 104001, 11480, 37473, 73059, 137460, 51783]]",[252552],[360.01261854171753],[12.113375544784095]
33,stationary,7,"[101, 201]",StrapGA_4b,"[[84247, 28928, 118482, 139278, 49377, 7313, 76508]]",[12327],[16.502723217010498],[8.540901763840477]
34,stationary,7,"[101, 201]",StrapGA_4b,"[[105749, 49590, 11474, 91337, 78574, 125299, 32129, 48170]]",[243184],[360.00441670417786],[12.636741530541146]
35,stationary,7,"[101, 201]",StrapGA_4b,"[[139659, 66126, 106087, 53074, 92032, 6703, 35910]]",[241650],[360.00067472457886],[9.723533133705063]
36,stationary,7,"[101, 201]",StrapGA_4b,"[[86861, 54293, 69854, 124713, 9033, 116292, 37471]]",[284021],[360.00451016426086],[8.872443372896402]
37,stationary,7,"[101, 201]",StrapGA_4b,"[[76106, 7435, 51751, 83986, 25395, 113835, 137039]]",[251297],[360.0168516635895],[10.877582553825755]
38,stationary,7,"[101, 201]",StrapGA_4b,"[[64135, 88381, 26207, 107707, 45736, 96966, 133793, 12433]]",[240566],[360.0059130191803],[10.692112437333211]
39,stationary,7,"[101, 201]",StrapGA_4b,"[[107591, 45988, 137553, 5014, 88455, 36550, 78703]]",[149133],[201.05217003822327],[10.212568286857984]
