scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[101, 201]",Labbe+SS,"[[36650, 8018, 46664]]",[6],[0.009945392608642578],[5.9540849968938545]
1,stationary,3,"[101, 201]",Labbe+SS,"[[5252, 54909, 30891, 14769]]",[10],[0.023635387420654297],[6.877432065907092]
2,stationary,3,"[101, 201]",Labbe+SS,"[[26766, 4922, 56750]]",[6],[0.009605169296264648],[5.2218966115819345]
3,stationary,3,"[101, 201]",Labbe+SS,"[[4280, 35018, 52790]]",[6],[0.009903907775878906],[4.5039236767457265]
4,stationary,3,"[101, 201]",Labbe+SS,"[[9915, 51887, 31896]]",[6],[0.010260343551635742],[5.689110874893641]
5,stationary,3,"[101, 201]",Labbe+SS,"[[48965, 3, 11304, 34145]]",[8],[0.018412351608276367],[6.465058400371287]
6,stationary,3,"[101, 201]",Labbe+SS,"[[15702, 24294, 56396]]",[6],[0.013817310333251953],[5.5960876880305825]
7,stationary,3,"[101, 201]",Labbe+SS,"[[5674, 45992, 26445]]",[6],[0.009866714477539062],[4.528635002362846]
8,stationary,3,"[101, 201]",Labbe+SS,"[[23981, 54376, 4756]]",[6],[0.0076868534088134766],[4.244673035876586]
9,stationary,3,"[101, 201]",Labbe+SS,"[[50103, 36112, 4559]]",[6],[0.010137796401977539],[4.004566264388584]
10,stationary,3,"[101, 201]",Labbe+SS,"[[26768, 44599, 7544]]",[6],[0.008837223052978516],[5.491914896445699]
11,stationary,3,"[101, 201]",Labbe+SS,"[[15605, 44733, 26881, 53727]]",[9],[0.019401073455810547],[5.303577643101758]
12,stationary,3,"[101, 201]",Labbe+SS,"[[15165, 50099, 27086, 10956]]",[11],[0.027148723602294922],[5.549215092989478]
13,stationary,3,"[101, 201]",Labbe+SS,"[[54958, 25081, 12894]]",[6],[0.009117364883422852],[4.407952564541656]
14,stationary,3,"[101, 201]",Labbe+SS,"[[55809, 25290, 13557, 51686]]",[11],[0.027271270751953125],[6.745484010299834]
15,stationary,3,"[101, 201]",Labbe+SS,"[[46461, 26304, 10775]]",[6],[0.011655569076538086],[5.7373516120532955]
16,stationary,3,"[101, 201]",Labbe+SS,"[[57134, 15783, 8279, 32475, 5201]]",[12],[0.02721118927001953],[9.091720694362527]
17,stationary,3,"[101, 201]",Labbe+SS,"[[14435, 36046, 48534]]",[6],[0.00928187370300293],[3.545975157293943]
18,stationary,3,"[101, 201]",Labbe+SS,"[[4941, 32643, 53428]]",[6],[0.010346412658691406],[5.384832869425859]
19,stationary,3,"[101, 201]",Labbe+SS,"[[56834, 26703, 9935]]",[6],[0.008573770523071289],[4.8574671754742615]
20,stationary,3,"[101, 201]",Labbe+SS,"[[34356, 48285, 11138]]",[6],[0.008550643920898438],[5.67577363571318]
21,stationary,3,"[101, 201]",Labbe+SS,"[[50230, 5286, 33453, 5715]]",[8],[0.01708984375],[4.920414903848478]
22,stationary,3,"[101, 201]",Labbe+SS,"[[29929, 6772, 34484, 55632]]",[9],[0.018074989318847656],[7.110275691570621]
23,stationary,3,"[101, 201]",Labbe+SS,"[[24971, 54908, 9736]]",[6],[0.009577512741088867],[5.544000678487343]
24,stationary,3,"[101, 201]",Labbe+SS,"[[29272, 13904, 53445]]",[6],[0.008465051651000977],[5.384219722936649]
25,stationary,3,"[101, 201]",Labbe+SS,"[[44404, 26231, 15630]]",[6],[0.009592294692993164],[4.894864881156695]
26,stationary,3,"[101, 201]",Labbe+SS,"[[45566, 15407, 35750, 51923]]",[10],[0.02440166473388672],[5.871338483602694]
27,stationary,3,"[101, 201]",Labbe+SS,"[[55645, 27437, 24560, 4709, 27283]]",[12],[0.031897544860839844],[7.431281533571752]
28,stationary,3,"[101, 201]",Labbe+SS,"[[51586, 30378, 10717]]",[6],[0.011716604232788086],[6.665730633121906]
29,stationary,3,"[101, 201]",Labbe+SS,"[[14008, 49624, 23990]]",[6],[0.009761810302734375],[5.119533006271514]
30,stationary,3,"[101, 201]",Labbe+SS,"[[16659, 30070, 14530, 55655, 11106]]",[12],[0.025664567947387695],[8.992359425761911]
31,stationary,3,"[101, 201]",Labbe+SS,"[[32127, 54592, 5709, 47871, 12785]]",[12],[0.025259971618652344],[6.315584824817016]
32,stationary,3,"[101, 201]",Labbe+SS,"[[29379, 44394, 11221, 46339]]",[8],[0.01905226707458496],[5.177581095931554]
33,stationary,3,"[101, 201]",Labbe+SS,"[[33733, 45185, 6282]]",[6],[0.008476018905639648],[4.828767262827052]
34,stationary,3,"[101, 201]",Labbe+SS,"[[29512, 9122, 56603]]",[6],[0.008242607116699219],[4.685044048800327]
35,stationary,3,"[101, 201]",Labbe+SS,"[[8829, 0, 54640, 10303, 32285, 24908, 9954, 28974]]",[24],[0.05967259407043457],[13.543414291532914]
36,stationary,3,"[101, 201]",Labbe+SS,"[[28519, 45567, 16357, 28002]]",[11],[0.02571868896484375],[7.834045870941464]
37,stationary,3,"[101, 201]",Labbe+SS,"[[15608, 47214, 30019]]",[6],[0.008395671844482422],[4.5245423043128286]
38,stationary,3,"[101, 201]",Labbe+SS,"[[13553, 46475, 27500, 55635]]",[8],[0.015082120895385742],[7.271790011566464]
39,stationary,3,"[101, 201]",Labbe+SS,"[[12087, 45602, 33754]]",[6],[0.007995128631591797],[6.406622901765427]
