scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[11142, 24123, 36060, 4588, 37570]]",[5122],[10.520945310592651],[4.852849254608154]
1,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[5798, 35656, 12746, 28068, 35038]]",[2455],[5.037816047668457],[4.497378005981445]
2,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[1684, 23968, 17188, 34834]]",[4570],[9.052303314208984],[4.180651550292969]
3,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[8534, 23289, 16385, 32423]]",[4572],[8.698819637298584],[4.770944862365722]
4,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[6340, 37377, 13625, 24167]]",[1144],[2.121407985687256],[4.345754508972168]
5,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[27967, 11899, 4658, 34897, 4547]]",[1832],[3.666891574859619],[4.7949323558807375]
6,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[31982, 7078, 14630, 27043, 13335]]",[6900],[13.93914532661438],[3.960943021774292]
7,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[34592, 13224, 27424, 4666]]",[398],[0.6618402004241943],[4.359787197113038]
8,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[31524, 22261, 14750, 4391]]",[2118],[4.210532188415527],[4.705088901519775]
9,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[28830, 33394, 14451, 6182]]",[1051],[2.0774526596069336],[4.607885761260986]
