scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[100, 100]",StrapGA_6b,"[[24123, 11142, 36464, 4588, 37570]]",[8047],[11.36544132232666],[4.768247337341309]
1,stationary,4,"[100, 100]",StrapGA_6b,"[[5798, 35760, 12746, 28068, 35038]]",[6465],[8.837575674057007],[4.5319287300109865]
2,stationary,4,"[100, 100]",StrapGA_6b,"[[1684, 23968, 17188, 34834]]",[9486],[12.241048097610474],[4.180651550292969]
3,stationary,4,"[100, 100]",StrapGA_6b,"[[8534, 23289, 16385, 32423]]",[8315],[10.690879583358765],[4.770944862365722]
4,stationary,4,"[100, 100]",StrapGA_6b,"[[6340, 37377, 13625, 24167]]",[934],[1.239224910736084],[4.345754508972168]
5,stationary,4,"[100, 100]",StrapGA_6b,"[[11899, 4453, 34897, 27967, 4547]]",[4651],[6.335029125213623],[4.847865810394287]
6,stationary,4,"[100, 100]",StrapGA_6b,"[[7078, 31982, 25642, 13335, 27043]]",[8389],[11.372437953948975],[3.968612861633301]
7,stationary,4,"[100, 100]",StrapGA_6b,"[[34592, 13224, 27424, 4666]]",[147],[0.190216064453125],[4.359787197113038]
8,stationary,4,"[100, 100]",StrapGA_6b,"[[31524, 22261, 14750, 4391]]",[2000],[2.772780179977417],[4.705088901519775]
9,stationary,4,"[100, 100]",StrapGA_6b,"[[28830, 33394, 14451, 6182]]",[1126],[1.5023503303527832],[4.607885761260986]
