scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[100, 100]",Labbe,"[[24123, 11142, 31269, 4588, 37570]]",[13],[0.021937847137451172],[5.865073776245117]
1,stationary,4,"[100, 100]",Labbe,"[[5798, 12746, 35038, 28068]]",[10],[0.016066312789916992],[4.693467350006104]
2,stationary,4,"[100, 100]",Labbe,"[[1684, 23968, 17188, 34834]]",[10],[0.01382303237915039],[4.180651550292969]
3,stationary,4,"[100, 100]",Labbe,"[[16385, 8534, 23289, 32423]]",[10],[0.011861324310302734],[4.8251304435729985]
4,stationary,4,"[100, 100]",Labbe,"[[13625, 6340, 37377, 24167]]",[10],[0.009792566299438477],[4.724659576416015]
5,stationary,4,"[100, 100]",Labbe,"[[27967, 11899, 5058, 34897, 4547]]",[13],[0.019360780715942383],[4.829762125015259]
6,stationary,4,"[100, 100]",Labbe,"[[7078, 31982, 14782, 27043, 13335]]",[14],[0.021899938583374023],[4.859693078994752]
7,stationary,4,"[100, 100]",Labbe,"[[13224, 4666, 27424, 34592]]",[10],[0.00981903076171875],[5.35754467010498]
8,stationary,4,"[100, 100]",Labbe,"[[14750, 22261, 4391, 31524]]",[10],[0.010722875595092773],[5.054106817245483]
9,stationary,4,"[100, 100]",Labbe,"[[33394, 28830, 14451, 6182]]",[10],[0.012345314025878906],[5.178173923492432]
10,stationary,4,"[100, 100]",Labbe,"[[4196, 37056, 16993, 21956]]",[10],[0.011117696762084961],[4.891425857543946]
11,stationary,4,"[100, 100]",Labbe,"[[12656, 27448, 7681, 32289]]",[10],[0.011554241180419922],[4.220389661788941]
12,stationary,4,"[100, 100]",Labbe,"[[8765, 38331, 11125, 24767, 13144]]",[13],[0.022483110427856445],[5.201087064743041]
13,stationary,4,"[100, 100]",Labbe,"[[5164, 12935, 25735, 33388]]",[10],[0.010189056396484375],[4.561479816436767]
14,stationary,4,"[100, 100]",Labbe,"[[24691, 11378, 5734, 38874]]",[10],[0.009467840194702148],[4.702715950012207]
15,stationary,4,"[100, 100]",Labbe,"[[38362, 26692, 4231, 17627, 1851]]",[12],[0.017705678939819336],[5.037193775177002]
16,stationary,4,"[100, 100]",Labbe,"[[37871, 16798, 24244, 6537]]",[10],[0.009847402572631836],[5.022006931304931]
17,stationary,4,"[100, 100]",Labbe,"[[26442, 17369, 2400, 34694]]",[10],[0.015319347381591797],[4.579938564300537]
18,stationary,4,"[100, 100]",Labbe,"[[7581, 25265, 31575, 14342]]",[10],[0.013303756713867188],[4.3370643138885505]
19,stationary,4,"[100, 100]",Labbe,"[[12181, 37493, 6261, 28837, 5343]]",[13],[0.024350404739379883],[4.33943434715271]
20,stationary,4,"[100, 100]",Labbe,"[[36427, 23143, 5651, 15697]]",[10],[0.011331558227539062],[4.72545223236084]
21,stationary,4,"[100, 100]",Labbe,"[[26958, 4143, 16984, 38827]]",[10],[0.01332855224609375],[5.160787343978882]
22,stationary,4,"[100, 100]",Labbe,"[[36689, 16227, 4285, 21692]]",[10],[0.01221466064453125],[5.449984860420227]
23,stationary,4,"[100, 100]",Labbe,"[[4576, 22275, 32937, 15250]]",[10],[0.012760162353515625],[4.784247245788574]
24,stationary,4,"[100, 100]",Labbe,"[[8740, 21527, 33564, 13831, 6778]]",[14],[0.01980733871459961],[5.50805118560791]
25,stationary,4,"[100, 100]",Labbe,"[[11725, 33189, 26534, 7080]]",[10],[0.011994123458862305],[4.049022426605225]
26,stationary,4,"[100, 100]",Labbe,"[[6581, 14928, 38892, 22491]]",[10],[0.010123491287231445],[4.662895436286926]
27,stationary,4,"[100, 100]",Labbe,"[[4349, 27951, 31168, 16424, 34877]]",[13],[0.021548032760620117],[5.168273272514344]
28,stationary,4,"[100, 100]",Labbe,"[[23145, 15961, 1485, 34884]]",[10],[0.012038230895996094],[4.750265369415283]
29,stationary,4,"[100, 100]",Labbe,"[[21828, 7125, 16266, 36690]]",[10],[0.017084598541259766],[6.168242568969726]
30,stationary,4,"[100, 100]",Labbe,"[[27241, 7681, 31481, 12933]]",[10],[0.010819673538208008],[4.623533363342284]
31,stationary,4,"[100, 100]",Labbe,"[[31261, 8735, 27475, 13735]]",[10],[0.01137089729309082],[5.200799713134765]
32,stationary,4,"[100, 100]",Labbe,"[[3286, 17764, 12927, 38153, 26777, 14439]]",[22],[0.03704380989074707],[6.489775810241699]
33,stationary,4,"[100, 100]",Labbe,"[[21798, 4565, 38231, 14391]]",[10],[0.010727643966674805],[4.722943067550659]
34,stationary,4,"[100, 100]",Labbe,"[[31976, 5290, 13040, 27700]]",[10],[0.011345863342285156],[4.666387271881104]
35,stationary,4,"[100, 100]",Labbe,"[[13377, 28452, 2943, 35698]]",[10],[0.010759353637695312],[4.426057872772217]
36,stationary,4,"[100, 100]",Labbe,"[[24978, 8861, 36154, 12376, 23642]]",[14],[0.021469593048095703],[5.130055599212646]
37,stationary,4,"[100, 100]",Labbe,"[[18827, 28261, 4335, 15584, 32477, 3440]]",[21],[0.03392314910888672],[7.180832166671753]
38,stationary,4,"[100, 100]",Labbe,"[[17723, 34187, 28846, 33634, 6561]]",[14],[0.020817995071411133],[5.491705703735352]
39,stationary,4,"[100, 100]",Labbe,"[[18057, 33069, 2294, 25387, 4025]]",[13],[0.020216941833496094],[5.607041835784913]
