scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[11142, 24123, 35663, 4588, 37570]]",[13450],[26.06873083114624],[4.817134990692138]
1,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[5798, 12746, 35038, 28068]]",[13147],[25.36324453353882],[4.693467350006104]
2,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[1684, 23968, 17188, 34834]]",[9033],[16.919301509857178],[4.180651550292969]
3,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[8534, 23289, 16385, 32423]]",[12495],[23.122808933258057],[4.770944862365722]
4,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[6340, 37377, 13625, 24167]]",[1264],[2.3051910400390625],[4.345754508972168]
5,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[27967, 11899, 4570, 34897, 4547]]",[5294],[10.225486040115356],[4.782196378707885]
6,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[31982, 7078, 14431, 27043, 13335]]",[13659],[26.522209882736206],[3.957479095458984]
7,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[34592, 13224, 27424, 4666]]",[411],[0.6675236225128174],[4.359787197113038]
8,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[31524, 22261, 14750, 4391]]",[3937],[7.307811260223389],[4.705088901519775]
9,stationary,4,"[100, 100]",StrapGA+SS_sort_6b,"[[28830, 33394, 14451, 6182]]",[2306],[4.432135343551636],[4.607885761260986]
