scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[100, 200]",Labbe+S,"[[36998, 89250, 3040, 75641, 48395]]",[15],[0.02940988540649414],[19.740000000000002]
1,mobile,5,"[100, 200]",Labbe+S,"[[36743, 65195, 46244, 85966, 13182, 32059]]",[25],[0.05075240135192871],[20.259999999999998]
2,mobile,5,"[100, 200]",Labbe+S,"[[16567, 50308, 64180, 89967, 28635, 53802]]",[27],[0.060521602630615234],[22.72]
3,mobile,5,"[100, 200]",Labbe+S,"[[45272, 68196, 34670, 94436, 8441]]",[15],[0.02321624755859375],[19.740000000000002]
4,mobile,5,"[100, 200]",Labbe+S,"[[83571, 9993, 23800, 46452, 77178]]",[15],[0.030420541763305664],[17.4]
5,mobile,5,"[100, 200]",Labbe+S,"[[63706, 83842, 71659, 45671, 11973, 24372]]",[22],[0.04169297218322754],[15.0]
6,mobile,5,"[100, 200]",Labbe+S,"[[56255, 63645, 90005, 30245, 10776]]",[17],[0.029700517654418945],[17.380000000000003]
7,mobile,5,"[100, 200]",Labbe+S,"[[75234, 89238, 12667, 23251, 56774]]",[17],[0.030565500259399414],[19.200000000000003]
8,mobile,5,"[100, 200]",Labbe+S,"[[24989, 53404, 83470, 65641, 12375]]",[15],[0.023339271545410156],[16.64]
9,mobile,5,"[100, 200]",Labbe+S,"[[10, 17046, 94598, 27838, 71271, 48572]]",[31],[0.07159686088562012],[23.8]
10,mobile,5,"[100, 200]",Labbe+S,"[[54872, 16241, 23172, 89568, 70205, 16371]]",[19],[0.041965484619140625],[23.28]
11,mobile,5,"[100, 200]",Labbe+S,"[[50167, 96980, 13661, 64385, 27056]]",[15],[0.024740934371948242],[15.280000000000001]
12,mobile,5,"[100, 200]",Labbe+S,"[[64234, 10236, 44263, 34665, 94581]]",[15],[0.025815725326538086],[17.860000000000003]
13,mobile,5,"[100, 200]",Labbe+S,"[[82985, 55396, 34851, 69582, 5865]]",[15],[0.02501082420349121],[19.48]
14,mobile,5,"[100, 200]",Labbe+S,"[[3, 23978, 8, 83670, 74072, 52437, 6434]]",[34],[0.07838821411132812],[21.28]
15,mobile,5,"[100, 200]",Labbe+S,"[[56671, 95238, 23047, 9249, 76201]]",[15],[0.030793428421020508],[18.04]
16,mobile,5,"[100, 200]",Labbe+S,"[[32056, 42865, 64835, 10181, 82982]]",[16],[0.03639388084411621],[18.94]
17,mobile,5,"[100, 200]",Labbe+S,"[[49071, 69971, 34860, 93802, 2847]]",[19],[0.03458380699157715],[18.380000000000003]
18,mobile,5,"[100, 200]",Labbe+S,"[[83669, 49455, 5, 66402, 15236, 34369]]",[23],[0.05294680595397949],[25.68]
19,mobile,5,"[100, 200]",Labbe+S,"[[63136, 97203, 36173, 4889, 44366, 10378, 63803]]",[35],[0.07956838607788086],[21.28]
20,mobile,5,"[100, 200]",Labbe+S,"[[68402, 15868, 96119, 56839, 34576, 85866]]",[25],[0.05391693115234375],[18.18]
21,mobile,5,"[100, 200]",Labbe+S,"[[64070, 9593, 47039, 82979, 36467]]",[15],[0.02177596092224121],[17.12]
22,mobile,5,"[100, 200]",Labbe+S,"[[44043, 17120, 97034, 25872, 71034, 14863]]",[23],[0.04790091514587402],[21.06]
23,mobile,5,"[100, 200]",Labbe+S,"[[23205, 82966, 49072, 76205, 9392]]",[15],[0.023746252059936523],[17.200000000000003]
24,mobile,5,"[100, 200]",Labbe+S,"[[17, 8843, 89272, 75834, 44706, 33392, 56063]]",[37],[0.08298897743225098],[27.78]
25,mobile,5,"[100, 200]",Labbe+S,"[[25583, 83513, 6863, 63434, 51774, 94840]]",[21],[0.042016029357910156],[23.94]
26,mobile,5,"[100, 200]",Labbe+S,"[[93949, 73468, 57116, 6052, 92834, 31172, 54803]]",[41],[0.09503674507141113],[27.580000000000002]
27,mobile,5,"[100, 200]",Labbe+S,"[[43261, 72489, 96571, 11801, 30772, 63399]]",[19],[0.038552045822143555],[19.900000000000002]
28,mobile,5,"[100, 200]",Labbe+S,"[[66568, 4333, 96596, 32966, 49198, 15659]]",[20],[0.04113292694091797],[23.18]
29,mobile,5,"[100, 200]",Labbe+S,"[[77069, 4449, 50647, 96773, 24969]]",[16],[0.03154349327087402],[17.78]
30,mobile,5,"[100, 200]",Labbe+S,"[[25799, 63732, 10855, 83041, 75592, 57062]]",[23],[0.05015277862548828],[26.720000000000002]
31,mobile,5,"[100, 200]",Labbe+S,"[[26171, 94167, 66003, 12196, 46254]]",[15],[0.02384638786315918],[16.740000000000002]
32,mobile,5,"[100, 200]",Labbe+S,"[[96001, 13569, 49605, 25775, 74445]]",[15],[0.023525714874267578],[23.42]
33,mobile,5,"[100, 200]",Labbe+S,"[[44172, 97171, 2, 26653, 75459, 10202]]",[23],[0.05135536193847656],[25.320000000000004]
34,mobile,5,"[100, 200]",Labbe+S,"[[84995, 10338, 24270, 7635, 73738, 54466, 73371]]",[21],[0.04741930961608887],[23.639999999999997]
35,mobile,5,"[100, 200]",Labbe+S,"[[95566, 53600, 37084, 67403, 6166, 30044]]",[22],[0.04931378364562988],[19.5]
36,mobile,5,"[100, 200]",Labbe+S,"[[4583, 51004, 32569, 19, 74639, 83442]]",[17],[0.035878658294677734],[13.8]
37,mobile,5,"[100, 200]",Labbe+S,"[[95605, 55768, 9171, 62996, 32649]]",[17],[0.027736186981201172],[18.200000000000003]
38,mobile,5,"[100, 200]",Labbe+S,"[[87672, 15197, 35063, 11, 66768, 48602]]",[20],[0.042534828186035156],[23.240000000000002]
39,mobile,5,"[100, 200]",Labbe+S,"[[34975, 88770, 56123, 12663, 66446, 48801]]",[22],[0.04619193077087402],[21.36]
