scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[33249, 57396, 42618, 5415, 43104, 31247, 25189, 13764]]",[196750],[360.02042412757874],[6.980553770065308]
1,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[48363, 6448, 27298, 55092, 34146, 12800]]",[187561],[344.3084614276886],[6.001771354675292]
2,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[21577, 51847, 44085, 16884, 39047, 6152]]",[17872],[30.066975116729736],[5.537251443862915]
3,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[44875, 24850, 6595, 58782, 11804, 8208, 34104]]",[202762],[360.0056173801422],[6.299680562019349]
4,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[43441, 7668, 15704, 22315, 51042, 35371]]",[50103],[87.56117248535156],[6.045685396194458]
5,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[52745, 38402, 45976, 2775, 25019, 11616]]",[61099],[105.07251906394958],[6.171454429626466]
6,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[2073, 34220, 57919, 41810, 27762, 12054, 4356]]",[195810],[360.00535345077515],[6.839257316589356]
7,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[14209, 36142, 23581, 1188, 59052, 48289]]",[201020],[360.00383162498474],[6.50569860458374]
8,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[38606, 24981, 45659, 11774, 51093, 6602]]",[25741],[44.1511595249176],[5.740256090164185]
9,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[23777, 12515, 21757, 34662, 56112, 48253, 4690]]",[201431],[360.0130536556244],[6.803497314453125]
10,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[52275, 37616, 1295, 42556, 25007, 12115, 58744]]",[207561],[360.0003650188446],[8.11917990207672]
11,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[42620, 1772, 54367, 17503, 35394, 27783]]",[23075],[36.462749004364014],[5.9960930633544915]
12,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[42343, 12881, 58115, 5656, 28681, 33262, 14009]]",[96694],[163.25517868995667],[6.031594858169556]
13,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[45910, 1104, 28314, 54010, 36056, 18177]]",[217736],[360.0040488243103],[5.8794580173492434]
14,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[52140, 16352, 32014, 28949, 5477, 18875, 47017]]",[206902],[360.00029730796814],[7.122156705856323]
15,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[27859, 6907, 43402, 14650, 33376, 55681]]",[22191],[36.80101752281189],[5.154417080879211]
16,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[34269, 54907, 12253, 41877, 27381, 7652]]",[8976],[13.743967294692993],[5.515388393402101]
17,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[25409, 11177, 48252, 51752, 1398, 15070, 38319, 27291]]",[190257],[360.0060751438141],[8.44609260559082]
18,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[42618, 34269, 53841, 4094, 26986, 11476]]",[59328],[101.488520860672],[6.615373325347901]
19,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[59056, 5, 44778, 32076, 11751, 2596, 27071, 46407]]",[199331],[360.0175189971924],[7.656144046783448]
20,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[11144, 20987, 32873, 22716, 44839, 6219, 55566]]",[106307],[188.16323566436768],[6.8012691116333]
21,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[50951, 38094, 41414, 22847, 15419, 4978]]",[205575],[360.00100898742676],[7.423754348754883]
22,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[59119, 2491, 16271, 22556, 48365, 35791]]",[36220],[62.13426494598389],[5.892767086029052]
23,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[47439, 37162, 24470, 52646, 5989, 15812, 8081]]",[208833],[360.00248885154724],[6.181899814605712]
24,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[43092, 26346, 38802, 4351, 17982, 52369]]",[197524],[360.00332474708557],[6.483715591430665]
25,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[13177, 29081, 5617, 45579, 35954, 51907, 13362]]",[197461],[360.01762986183167],[7.1557487106323245]
26,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[8084, 52718, 47853, 25871, 31849, 14490]]",[35996],[63.503406047821045],[6.1054278850555415]
27,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[21612, 14688, 6416, 42969, 58490, 31992, 18568]]",[205620],[360.00866532325745],[7.031228148937226]
28,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[26777, 3269, 55601, 13504, 37651, 41195]]",[93596],[160.56128454208374],[6.184449224472046]
29,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[47951, 22118, 52544, 34797, 4363, 17894, 37071]]",[201227],[360.0099823474884],[7.180733928680421]
30,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[17408, 24696, 2408, 34877, 41785, 23046, 58554]]",[199350],[360.0019881725311],[7.275649347305299]
31,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[5806, 17785, 38059, 45647, 25276, 51349]]",[36561],[61.04353737831116],[5.35334948539734]
32,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[11111, 57406, 44189, 28981, 30946, 4069]]",[69645],[116.85192680358887],[5.472181570529937]
33,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[2761, 29017, 34482, 52616, 44743, 18552]]",[140688],[243.4147608280182],[6.214481568336487]
34,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[10979, 23478, 4797, 45840, 57969, 35373]]",[26105],[43.272661209106445],[5.948653223514556]
35,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[15947, 32340, 43174, 28608, 55315, 5293]]",[21460],[36.89029335975647],[5.697765283584594]
36,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[21265, 3673, 56770, 46750, 32201, 16413, 4562]]",[201420],[360.0131747722626],[6.140213890075684]
37,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[18606, 32381, 54850, 6947, 53746, 41709, 24874]]",[149413],[254.783216714859],[5.85748336315155]
38,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[8311, 55740, 14083, 46208, 33406, 12266, 27378, 4977]]",[194395],[360.0060932636261],[7.302684173583984]
39,stationary,6,"[100, 100]",StrapGA+SS_4b,"[[41257, 24352, 33001, 58775, 19009, 1579, 46477]]",[207180],[360.0000398159027],[6.867603187561035]
