scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[21703, 7326, 35309, 18877]]",[1280],[2.5597095489501953],[4.42773347609114]
1,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[15792, 23086, 5216, 39178, 18834]]",[30781],[60.25974941253662],[5.179686536883364]
2,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[15848, 27506, 32293, 8541, 26008]]",[7052],[14.07084584236145],[4.832262360223449]
3,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[15834, 3884, 39416, 23310]]",[1078],[2.0728952884674072],[4.162185903114848]
4,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[21886, 12447, 6229, 36696, 6433]]",[3952],[7.744191408157349],[4.607606498321685]
5,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[7060, 14877, 35609, 28238, 31776]]",[7567],[14.962860345840454],[5.216966307989441]
6,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[32386, 7097, 11916, 28334, 35308]]",[29712],[58.36093497276306],[5.817755727484675]
7,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[19188, 22005, 3192, 38708]]",[5362],[10.066164255142212],[5.036584625621833]
8,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[11, 1980, 15818, 31849, 25032, 18024]]",[119172],[236.378675699234],[5.992380021350218]
9,stationary,4,"[101, 101]",StrapGA+SS_sort_4b,"[[38278, 8018, 14130]]",[303],[0.5623488426208496],[3.304140880320332]
