scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",StrapGA+S_4b,"[[21703, 7326, 35309, 18877]]",[1059],[1.8817565441131592],[4.42773347609114]
1,stationary,4,"[101, 101]",StrapGA+S_4b,"[[15290, 23086, 2, 39178, 5216, 18834]]",[30025],[52.477500677108765],[4.925039831482538]
2,stationary,4,"[101, 101]",StrapGA+S_4b,"[[6, 32293, 8541, 26008, 15848]]",[4915],[8.676626443862915],[4.581265345658406]
3,stationary,4,"[101, 101]",StrapGA+S_4b,"[[15834, 3884, 39416, 23310]]",[972],[1.6173186302185059],[4.162185903114848]
4,stationary,4,"[101, 101]",StrapGA+S_4b,"[[21886, 12447, 6527, 36696, 6433]]",[4618],[7.883584976196289],[4.584303808684396]
5,stationary,4,"[101, 101]",StrapGA+S_4b,"[[35199, 28238, 31776, 7060, 14877]]",[8535],[14.816072225570679],[5.048334197242661]
6,stationary,4,"[101, 101]",StrapGA+S_4b,"[[11, 11916, 7097, 28334, 35308]]",[12078],[20.98981499671936],[5.1307356617238264]
7,stationary,4,"[101, 101]",StrapGA+S_4b,"[[19188, 22005, 3192, 38708]]",[6302],[10.326550722122192],[5.036584625621833]
8,stationary,4,"[101, 101]",StrapGA+S_4b,"[[4906, 6, 18024, 31849, 1980, 25032]]",[30874],[52.934794187545776],[5.190415214311958]
9,stationary,4,"[101, 101]",StrapGA+S_4b,"[[10, 14130, 38278, 8018]]",[346],[0.5618767738342285],[3.186598549266853]
