scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",Labbe,"[[21703, 7326, 35309, 18877]]",[10],[0.015684127807617188],[4.42773347609114]
1,stationary,4,"[101, 101]",Labbe,"[[6149, 39178, 18834, 23086, 5216]]",[17],[0.026195049285888672],[5.251415351829906]
2,stationary,4,"[101, 101]",Labbe,"[[15848, 32293, 2257, 26008, 8541]]",[13],[0.01993417739868164],[5.871102757973246]
3,stationary,4,"[101, 101]",Labbe,"[[3884, 15834, 39416, 23310]]",[10],[0.01059103012084961],[4.647052035945476]
4,stationary,4,"[101, 101]",Labbe,"[[12447, 21886, 2827, 36696, 6433]]",[14],[0.021863698959350586],[6.360966106452564]
5,stationary,4,"[101, 101]",Labbe,"[[7060, 14877, 32658, 28238, 31776]]",[12],[0.017817974090576172],[5.797857114584138]
6,stationary,4,"[101, 101]",Labbe,"[[7097, 32492, 11916, 28334, 35308]]",[13],[0.02142620086669922],[6.334654855256033]
7,stationary,4,"[101, 101]",Labbe,"[[19188, 22005, 3192, 38708]]",[10],[0.010645627975463867],[5.036584625621833]
8,stationary,4,"[101, 101]",Labbe,"[[18776, 31849, 1980, 25032, 18024]]",[18],[0.025027990341186523],[6.4581139252917605]
9,stationary,4,"[101, 101]",Labbe,"[[8018, 38278, 14130]]",[6],[0.006422281265258789],[3.459121454824315]
