scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",StrapGA_4b,"[[21703, 7326, 35309, 18877]]",[1120],[1.6285595893859863],[4.42773347609114]
1,stationary,4,"[101, 101]",StrapGA_4b,"[[6312, 39178, 18834, 23086, 5216]]",[27556],[39.86351752281189],[4.928896974809099]
2,stationary,4,"[101, 101]",StrapGA_4b,"[[32293, 4219, 26008, 8541, 15848]]",[7191],[10.260489463806152],[5.022010633260898]
3,stationary,4,"[101, 101]",StrapGA_4b,"[[15834, 3884, 39416, 23310]]",[817],[1.2323839664459229],[4.162185903114848]
4,stationary,4,"[101, 101]",StrapGA_4b,"[[21886, 12447, 6522, 36696, 6433]]",[3056],[4.436849117279053],[4.585823710602108]
5,stationary,4,"[101, 101]",StrapGA_4b,"[[7060, 14877, 35710, 28238, 31776]]",[3817],[5.523404359817505],[5.216739852829735]
6,stationary,4,"[101, 101]",StrapGA_4b,"[[32579, 7097, 11916, 28334, 35308]]",[14729],[20.958962202072144],[5.911144388784277]
7,stationary,4,"[101, 101]",StrapGA_4b,"[[19188, 22005, 3192, 38708]]",[2533],[3.463114023208618],[5.036584625621833]
8,stationary,4,"[101, 101]",StrapGA_4b,"[[25944, 35608, 1980, 18024, 31849, 25032]]",[120865],[173.8785650730133],[5.946679145510834]
9,stationary,4,"[101, 101]",StrapGA_4b,"[[38278, 8018, 14130]]",[202],[0.29623913764953613],[3.304140880320332]
