scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[21703, 7326, 35309, 18877]]",[1152],[2.2018306255340576],[4.42773347609114]
1,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[6120, 5, 39178, 18834, 23086, 5216]]",[26481],[49.99007177352905],[4.7833038811636435]
2,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[6, 32293, 8541, 26008, 15848]]",[7422],[14.485380411148071],[4.581265345658406]
3,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[15834, 3884, 39416, 23310]]",[1481],[2.7766294479370117],[4.162185903114848]
4,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[11, 21886, 10, 6433, 12447, 36696]]",[6152],[11.323826313018799],[4.661605695214602]
5,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[7, 31776, 7060, 14877, 28238]]",[9831],[18.859517812728882],[5.120544188093431]
6,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[11, 11916, 7097, 28334, 35308]]",[13160],[24.361953735351562],[5.1307356617238264]
7,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[19188, 22005, 3192, 38708]]",[9596],[16.62817096710205],[5.036584625621833]
8,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[11, 6, 1980, 18024, 31849, 25032]]",[42694],[81.02128982543945],[5.292542648315429]
9,stationary,4,"[101, 101]",StrapGA+S_sort_4b,"[[10, 14130, 38278, 8018]]",[386],[0.7122793197631836],[3.186598549266853]
