scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 101]",Labbe+S,"[[21703, 7326, 35309, 18877]]",[10],[0.018152952194213867],[4.42773347609114]
1,stationary,4,"[101, 101]",Labbe+S,"[[5, 23086, 5216, 39178, 18834]]",[20],[0.03802680969238281],[5.094242039293346]
2,stationary,4,"[101, 101]",Labbe+S,"[[15848, 32293, 6, 8541, 26008]]",[14],[0.029958486557006836],[4.942016035023302]
3,stationary,4,"[101, 101]",Labbe+S,"[[3884, 39416, 15834, 23310]]",[10],[0.013865947723388672],[4.613562053264958]
4,stationary,4,"[101, 101]",Labbe+S,"[[12447, 21886, 35447, 6433, 36696]]",[13],[0.0237424373626709],[5.65528159566445]
5,stationary,4,"[101, 101]",Labbe+S,"[[7060, 14877, 33619, 28238, 31776]]",[12],[0.022298097610473633],[5.7071161553411205]
6,stationary,4,"[101, 101]",Labbe+S,"[[7097, 21989, 35308, 11916, 28334]]",[13],[0.02657175064086914],[5.9982926019347556]
7,stationary,4,"[101, 101]",Labbe+S,"[[19188, 22005, 3192, 38708]]",[10],[0.013919830322265625],[5.036584625621833]
8,stationary,4,"[101, 101]",Labbe+S,"[[38820, 1980, 25032, 11, 18024, 31849]]",[21],[0.04200410842895508],[7.6687634647482685]
9,stationary,4,"[101, 101]",Labbe+S,"[[38278, 8018, 14130]]",[6],[0.007321357727050781],[3.304140880320332]
