scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,[None],[161003],[360.00225281715393],[None]
1,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,[None],[159385],[360.01964020729065],[None]
2,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[22292, 11, 4655, 9, 28246, 13093, 37894]]",[205863],[360.00851106643677],[8.366514911651612]
3,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[1, 13278, 37094, 7558, 24029]]",[173833],[360.00586104393005],[6.153417315483093]
4,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[9, 13794, 27775, 38229, 4738]]",[171504],[328.53748893737793],[5.37211404800415]
5,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[6, 12454, 31892, 26391, 5955]]",[176749],[360.01660919189453],[5.497904510498047]
6,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,[None],[163648],[360.0003263950348],[None]
7,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,[None],[205706],[360.00276803970337],[None]
8,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,[None],[231780],[360.00124049186707],[None]
9,stationary,4,"[100, 100]",StrapGA+SS_sort_4b,"[[6, 38033, 13831, 7, 6968, 22478]]",[209653],[360.0092227458954],[6.524466228485107]
