scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[100, 200]",Labbe+SS,"[[49234, 9492, 28951]]",[6],[0.012088775634765625],[11.600000000000001]
1,mobile,3,"[100, 200]",Labbe+SS,[None],[4794],[7.603291988372803],[None]
2,mobile,3,"[100, 200]",Labbe+SS,[None],[14360],[21.848997354507446],[None]
3,mobile,3,"[100, 200]",Labbe+SS,"[[54306, 3, 10768, 26646]]",[8],[0.016338825225830078],[12.420000000000002]
4,mobile,3,"[100, 200]",Labbe+SS,[None],[11821],[20.183640956878662],[None]
5,mobile,3,"[100, 200]",Labbe+SS,"[[28240, 5901, 48761]]",[6],[0.011151552200317383],[8.82]
6,mobile,3,"[100, 200]",Labbe+SS,[None],[11470],[19.49306035041809],[None]
7,mobile,3,"[100, 200]",Labbe+SS,[None],[25336],[44.154969453811646],[None]
8,mobile,3,"[100, 200]",Labbe+SS,[None],[11795],[18.05005121231079],[None]
9,mobile,3,"[100, 200]",Labbe+SS,[None],[49206],[78.7446494102478],[None]
