scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 201]",StrapGA_4b,"[[95777, 137212, 73956, 104549, 154848, 33578, 44590, 8165]]",[268714],[360.0136070251465],[11.266162764672007]
1,stationary,8,"[101, 201]",StrapGA_4b,"[[12413, 92489, 124255, 55593, 29866, 146678, 66721, 109634, 26858]]",[248790],[360.01145339012146],[11.705110293095656]
2,stationary,8,"[101, 201]",StrapGA_4b,"[[114540, 56566, 90648, 153076, 126855, 66027, 16512, 34717]]",[246373],[360.0014269351959],[12.780052974436542]
3,stationary,8,"[101, 201]",StrapGA_4b,"[[133075, 112400, 37769, 66151, 46155, 91127, 7390, 54975, 160155]]",[269283],[360.00918197631836],[10.172539614686873]
4,stationary,8,"[101, 201]",StrapGA_4b,"[[118703, 126506, 14847, 31033, 75582, 159227, 86970, 44820]]",[276750],[360.01711797714233],[12.47088159995504]
5,stationary,8,"[101, 201]",StrapGA_4b,"[[117161, 29873, 75599, 145008, 43148, 87880, 130600, 10120, 33897]]",[240618],[360.00114607810974],[14.244253997047348]
6,stationary,8,"[101, 201]",StrapGA_4b,"[[29251, 128408, 63337, 109549, 10928, 98201, 146411, 45153]]",[243479],[360.02004289627075],[12.471200750369835]
7,stationary,8,"[101, 201]",StrapGA_4b,"[[124221, 110385, 146158, 95592, 13856, 45607, 28869, 75053]]",[272051],[360.00062704086304],[11.789211061685393]
8,stationary,8,"[101, 201]",StrapGA_4b,"[[65453, 98857, 25326, 56206, 7603, 26968, 157678, 113810, 129924]]",[243003],[360.013249874115],[14.873845835015326]
9,stationary,8,"[101, 201]",StrapGA_4b,"[[117205, 146894, 84205, 31930, 74710, 11524, 56878, 118075, 129276, 149058]]",[209021],[360.0006935596466],[15.142326336095826]
10,stationary,8,"[101, 201]",StrapGA_4b,"[[38362, 77202, 112790, 48770, 152653, 92652, 138975, 2696, 54199]]",[226912],[360.0037131309509],[12.620359050637425]
11,stationary,8,"[101, 201]",StrapGA_4b,"[[89244, 115368, 57118, 125527, 67673, 11079, 154862, 36103]]",[249078],[360.00193548202515],[11.45509948919315]
12,stationary,8,"[101, 201]",StrapGA_4b,"[[55975, 14049, 87510, 64467, 112186, 36398, 127254, 159146]]",[257277],[360.00709295272827],[11.155662910536964]
13,stationary,8,"[101, 201]",StrapGA_4b,"[[109107, 49481, 14810, 31668, 144988, 63260, 90456, 130991]]",[274906],[360.00733041763306],[9.22254267399854]
14,stationary,8,"[101, 201]",StrapGA_4b,"[[26569, 11467, 58124, 97157, 146498, 119170, 129529, 72310]]",[272952],[360.00868558883667],[12.190438564224998]
15,stationary,8,"[101, 201]",StrapGA_4b,"[[150305, 69051, 83786, 11726, 134303, 29353, 119027, 48371, 78947, 152331]]",[235755],[360.0207099914551],[12.64911896639531]
16,stationary,8,"[101, 201]",StrapGA_4b,"[[42886, 144706, 31924, 15970, 135300, 88374, 114898, 68048]]",[244580],[360.0234377384186],[12.725301134468305]
17,stationary,8,"[101, 201]",StrapGA_4b,"[[75377, 47269, 131170, 146241, 105608, 8821, 33250, 98644]]",[263723],[360.02115750312805],[10.734963724872852]
18,stationary,8,"[101, 201]",StrapGA_4b,"[[104901, 146602, 9148, 78135, 90832, 55579, 126859, 25660]]",[270252],[360.00701880455017],[11.579909084811069]
19,stationary,8,"[101, 201]",StrapGA_4b,"[[9068, 149735, 67704, 44950, 28212, 136520, 112053, 99036, 73347]]",[249084],[360.0204930305481],[10.873321389679862]
20,stationary,8,"[101, 201]",StrapGA_4b,"[[93799, 72439, 125799, 145262, 119187, 37720, 49456, 11964]]",[235142],[360.00507974624634],[12.47434982073189]
21,stationary,8,"[101, 201]",StrapGA_4b,"[[14838, 144683, 88325, 124303, 67950, 52454, 116484, 28485]]",[261450],[360.0187985897064],[10.346221721762477]
22,stationary,8,"[101, 201]",StrapGA_4b,"[[43997, 29372, 91440, 106196, 3019, 65217, 125741, 153522]]",[280628],[360.0007514953613],[10.184347493577711]
23,stationary,8,"[101, 201]",StrapGA_4b,"[[43720, 106078, 89642, 34670, 78742, 125626, 145193, 111713, 11880, 85178]]",[262876],[360.00413036346436],[14.150587790083177]
24,stationary,8,"[101, 201]",StrapGA_4b,"[[63715, 84087, 153500, 51565, 32987, 130534, 157165, 10986, 108305]]",[253234],[360.01369166374207],[12.891944212960725]
25,stationary,8,"[101, 201]",StrapGA_4b,"[[32446, 159541, 76699, 11278, 44424, 88742, 109314, 127364]]",[243378],[360.0036253929138],[9.78495501149999]
26,stationary,8,"[101, 201]",StrapGA_4b,"[[64105, 49380, 11164, 56010, 111189, 34814, 147691, 86242, 132636]]",[243682],[360.00840950012207],[12.274247649164485]
27,stationary,8,"[101, 201]",StrapGA_4b,"[[65309, 104762, 29314, 51246, 156002, 15019, 129558, 99081]]",[268313],[360.001442193985],[10.211292329165016]
28,stationary,8,"[101, 201]",StrapGA_4b,"[[157708, 84664, 11235, 47010, 130069, 63624, 113712, 160014, 18003, 32558]]",[223740],[360.0180358886719],[14.590318509847812]
29,stationary,8,"[101, 201]",StrapGA_4b,"[[26885, 126126, 145302, 26942, 99275, 115178, 47907, 10835, 73600]]",[238866],[360.01627683639526],[14.080729388246443]
30,stationary,8,"[101, 201]",StrapGA_4b,"[[35724, 55094, 159769, 132985, 13762, 70045, 14354, 84012, 104405]]",[228578],[360.0031011104584],[10.727026238771948]
31,stationary,8,"[101, 201]",StrapGA_4b,"[[57847, 127976, 13653, 147721, 34590, 104185, 78700, 93422]]",[170620],[210.71802949905396],[8.338791588509435]
32,stationary,8,"[101, 201]",StrapGA_4b,"[[84044, 29682, 3695, 71235, 135665, 109750, 55752, 146905]]",[252797],[360.00484800338745],[12.776896897873076]
33,stationary,8,"[101, 201]",StrapGA_4b,"[[160104, 63658, 56822, 17161, 31690, 109014, 133877, 86616, 67255]]",[242078],[360.0147194862366],[13.063638486956606]
34,stationary,8,"[101, 201]",StrapGA_4b,"[[57081, 66079, 107978, 125944, 146520, 36320, 14760, 92031]]",[243360],[360.00682520866394],[11.592034798801535]
35,stationary,8,"[101, 201]",StrapGA_4b,"[[93163, 133735, 63920, 37280, 15498, 112752, 51292, 153701]]",[259216],[360.01507687568665],[12.792579779294456]
36,stationary,8,"[101, 201]",StrapGA_4b,"[[159568, 8630, 126587, 30692, 74470, 84450, 50664, 133137, 104461]]",[244242],[360.0003070831299],[11.32628443500783]
37,stationary,8,"[101, 201]",StrapGA_4b,"[[28491, 155588, 86742, 11169, 56614, 6713, 117428, 124385, 64932]]",[227806],[360.01031136512756],[12.688377822271667]
38,stationary,8,"[101, 201]",StrapGA_4b,"[[112544, 94369, 51090, 69452, 149754, 10003, 95988, 30031, 136638]]",[252144],[360.0107493400574],[11.64857680065797]
39,stationary,8,"[101, 201]",StrapGA_4b,"[[77696, 16650, 125459, 91609, 151936, 105661, 33776, 92543, 50807]]",[258664],[360.00436520576477],[12.609579131626846]
