scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[95777, 137212, 73956, 104549, 154848, 33578, 44590, 8165]]",[226112],[360.0011627674103],[11.266162764672007]
1,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[124255, 146678, 66721, 92489, 55593, 26858, 109634, 12413]]",[215343],[360.01687574386597],[12.245928949412733]
2,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[114540, 56566, 90648, 52, 153076, 126855, 66027, 16512, 34717]]",[199947],[360.00753688812256],[13.447796007666255]
3,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[133075, 112400, 37769, 66151, 91127, 7390, 54975, 160155]]",[209950],[360.00806498527527],[10.115138286175114]
4,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[159227, 31033, 75582, 118703, 126506, 14847, 44820, 86970]]",[221354],[360.01257133483887],[12.78053898952975]
5,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[13969, 117161, 145008, 43366, 87880, 33897, 10120, 75599, 43148, 130600]]",[187466],[360.0066194534302],[14.51041627638411]
6,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[10928, 128408, 29251, 98201, 146411, 63337, 109549, 45153]]",[208148],[360.0111577510834],[12.23252362166301]
7,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[124221, 110385, 146158, 95592, 13856, 45607, 28869, 75053]]",[216861],[360.01543378829956],[11.789211061685393]
8,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[56206, 3, 113810, 129924, 26968, 65453, 7603, 157678, 98857]]",[204737],[360.0009343624115],[15.378019869209517]
9,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[146415, 74710, 16, 84205, 31930, 129276, 118075, 11524, 149058, 56878]]",[169676],[360.01242184638977],[15.15421234735168]
10,stationary,8,"[101, 201]",StrapGA+SS_4b,"[[38362, 77202, 112790, 52227, 152653, 92652, 138975, 2696, 54199]]",[180356],[360.0272660255432],[13.272141095907381]
