scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[95777, 137212, 8165, 73956, 104549, 154848, 33578, 44590]]",[232663],[360.02148723602295],[11.384355550709337]
1,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[12413, 124255, 47611, 146678, 22, 26858, 92489, 55593, 109634, 66721]]",[202698],[360.01303577423096],[12.136586878559376]
2,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[56566, 114540, 90648, 153076, 16512, 66027, 126855, 34717]]",[191431],[360.0144007205963],[13.480589079148698]
3,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[26, 7390, 17, 91127, 54975, 160155, 133075, 112400, 66151, 37769]]",[216420],[360.0129351615906],[9.654962218633973]
4,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[159227, 31033, 75582, 118703, 126506, 14847, 44820, 86970]]",[223607],[360.0216624736786],[12.78053898952975]
5,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[13, 153477, 117161, 10120, 75599, 43148, 87880, 130600, 145008, 33897]]",[182969],[360.0352711677551],[14.063691960703027]
6,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[18, 0, 29251, 10928, 29, 128408, 146411, 98201, 63337, 109549, 45153]]",[219400],[360.0295066833496],[11.91629488350141]
7,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[35733, 48, 54, 110385, 146158, 124221, 95592, 13856, 45607, 75053, 28869]]",[216288],[360.03284454345703],[11.639998112102544]
8,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[65453, 3, 98857, 55, 129924, 157678, 113810, 56206, 26968, 7603]]",[204623],[360.01376080513],[13.965541971792089]
9,stationary,8,"[101, 201]",StrapGA+S_sort_4b,"[[45, 19, 74710, 11524, 149058, 84205, 31930, 118075, 129276, 56878]]",[173087],[360.0084526538849],[14.286184405336286]
